ID,sentence,start_index,end_index,word,total_native,total_non_native,native_complex,non_native_complex,complex_binary,complex_probabilistic,split,count,synonyms,wikipedia_freq,learners_freq,subtitles_freq,news_freq,syllables,length,vowels,pos
3D1UCPY6GGAGSVK8D9874FJRCCX386,"Este gobernante podría pertenecer a un consejo temporal de mandatarios, constituido en un periodo de dificultades políticas o económicas.",72,83,constituido,10,0,1,0,1,0.1,['constituido'],1,0,8239,2,11,75,4,11,5,0
3D1UCPY6GGAGSVK8D9874FJRCCX386,"Este gobernante podría pertenecer a un consejo temporal de mandatarios, constituido en un periodo de dificultades políticas o económicas.",101,113,dificultades,10,0,0,0,0,0.0,['dificultades'],1,0,16638,93,370,1113,5,12,5,4
3D1UCPY6GGAGSVK8D9874FJRCCX386,"Este gobernante podría pertenecer a un consejo temporal de mandatarios, constituido en un periodo de dificultades políticas o económicas.",114,123,políticas,10,0,0,0,0,0.0,['políticas'],1,0,57930,32,385,2824,4,9,4,0
3D1UCPY6GGAGSVK8D9874FJRCCX386,"Este gobernante podría pertenecer a un consejo temporal de mandatarios, constituido en un periodo de dificultades políticas o económicas.",126,136,económicas,10,0,0,0,0,0.0,['económicas'],1,0,20812,22,71,1448,4,10,5,4
3D1UCPY6GGAGSVK8D9874FJRCCX386,Su nombre se encuentra en la Lista Real de Abidos y fragmentos del Canon Real de Turín,43,49,abidos,10,0,3,0,1,0.3,['Abidos'],1,0,476,0,0,0,2,6,3,0
3D1UCPY6GGAGSVK8D9874FJRCCX386,Su nombre se encuentra en la Lista Real de Abidos y fragmentos del Canon Real de Turín,29,34,lista,10,0,0,0,0,0.0,['Lista'],1,3,106385,252,10152,2481,2,5,2,0
3D1UCPY6GGAGSVK8D9874FJRCCX386,Su nombre se encuentra en la Lista Real de Abidos y fragmentos del Canon Real de Turín,52,62,fragmentos,10,0,1,0,1,0.1,['fragmentos'],1,0,10871,2,204,110,3,10,3,4
3D1UCPY6GGAGSVK8D9874FJRCCX386,Su nombre se encuentra en la Lista Real de Abidos y fragmentos del Canon Real de Turín,67,72,canon,10,0,2,0,1,0.2,['Canon'],1,1,4660,0,24,73,2,5,2,6
3D1UCPY6GGAGSVK8D9874FJRCCX386,Su nombre se encuentra en la Lista Real de Abidos y fragmentos del Canon Real de Turín,81,86,turín,10,0,1,0,1,0.1,['Turín'],1,0,5691,3,11,94,2,5,2,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",3,9,cámara,10,0,2,0,1,0.2,['Cámara'],1,8,56058,172,4207,2292,3,6,3,2
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",49,61,polisinodial,10,0,8,0,1,0.8,['polisinodial'],1,0,49,0,0,0,5,12,6,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",68,77,monarquía,10,0,2,0,1,0.2,['Monarquía'],1,1,12677,5,52,158,3,9,5,2
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",101,110,aconsejar,10,0,1,0,1,0.1,['aconsejar'],1,2,575,12,40,29,3,9,4,7
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",88,97,encargado,10,0,0,0,0,0.0,['encargado'],1,3,20992,29,597,971,4,9,4,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",125,138,nombramientos,10,0,4,0,1,0.4,['nombramientos'],1,0,1277,0,5,104,4,13,5,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",114,117,rey,10,0,0,0,0,0.0,['rey'],1,3,184795,160,4754,787,1,3,1,6
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",143,157,administración,10,0,0,0,0,0.0,['administración'],1,10,63514,41,663,2195,5,14,6,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",164,170,gracia,10,0,2,0,1,0.2,['gracia'],1,8,10685,45,1363,312,2,6,3,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",173,181,mercedes,10,0,4,0,1,0.4,['mercedes'],1,0,14838,40,376,512,3,8,3,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",190,198,concepto,10,0,0,0,0,0.0,['concepto'],1,1,48554,64,604,987,3,8,3,6
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",199,207,jurídico,10,0,2,0,1,0.2,['jurídico'],1,4,8715,5,43,337,4,8,4,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",229,236,ejercen,10,0,1,0,1,0.1,['ejercen'],1,0,1994,0,9,107,2,7,3,6
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",254,258,mera,10,0,2,0,1,0.2,['mera'],1,0,4483,3,124,99,2,4,2,1
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"La Cámara de Castilla era un consejo del régimen polisinodial de la Monarquía española, encargado de aconsejar al rey en los nombramientos, la administración de la gracia y mercedes reales, concepto jurídico propio del poder que ejercen los reyes por su mera voluntad.",259,267,voluntad,10,0,0,0,0,0.0,['voluntad'],1,3,18651,49,1412,1190,3,8,3,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",92,100,despacho,10,0,2,0,1,0.2,['Despacho'],1,3,5290,55,770,428,3,8,3,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",4,11,fundado,10,0,0,0,0,0.0,['fundado'],1,0,42385,8,56,91,3,7,3,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",33,40,reinado,10,0,0,0,0,0.0,['reinado'],1,0,25166,6,89,63,3,7,4,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",44,49,juana,10,0,0,0,0,0.0,['Juana'],1,0,13112,30,109,167,2,5,3,6
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",53,57,loca,10,0,0,0,0,0.0,['Loca'],1,0,2974,105,5270,89,2,4,2,7
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",60,66,carlos,10,0,0,0,0,0.0,['Carlos'],1,1,148492,178,1636,4468,2,6,2,7
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",73,79,origen,10,0,0,0,0,0.0,['origen'],1,6,127493,148,604,1989,2,6,3,2
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",122,132,funcionaba,10,0,0,0,0,0.0,['funcionaba'],1,0,3524,29,247,110,4,10,5,2
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Fue fundado en 1518 en época del reinado de Juana la Loca y Carlos I. Su origen está en el ""Despacho de la Cámara"" que ya funcionaba en el reinado de los Reyes Católicos.",160,169,católicos,10,0,0,0,0,0.0,['Católicos'],1,0,16026,25,160,102,4,9,4,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Desde 1528 comienzan a redactarse ""instrucciones"" para regular su funcionamiento.",23,33,redactarse,10,0,3,0,1,0.3,['redactarse'],1,0,222,0,0,1,4,10,4,7
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Desde 1528 comienzan a redactarse ""instrucciones"" para regular su funcionamiento.",11,20,comienzan,10,0,0,0,0,0.0,['comienzan'],1,0,14018,29,349,370,3,9,4,2
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Desde 1528 comienzan a redactarse ""instrucciones"" para regular su funcionamiento.",23,33,redactar,10,0,0,0,0,0.0,['redactar'],1,4,5504,16,43,65,3,8,3,7
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Desde 1528 comienzan a redactarse ""instrucciones"" para regular su funcionamiento.",35,48,instrucciones,10,0,1,0,1,0.1,['instrucciones'],1,0,11335,52,902,506,4,13,5,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Desde 1528 comienzan a redactarse ""instrucciones"" para regular su funcionamiento.",55,62,regular,10,0,2,0,1,0.2,['regular'],1,15,25356,46,287,778,3,7,3,7
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Desde 1528 comienzan a redactarse ""instrucciones"" para regular su funcionamiento.",66,80,funcionamiento,10,0,1,0,1,0.1,['funcionamiento'],1,2,23878,21,174,1410,5,14,7,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"En las de 1588 se habla de tres secretarías: de cámara o gracia, de oficios de justicia y de patronato real.",32,43,secretarías,10,0,2,0,1,0.2,['secretarías'],1,0,903,0,0,77,4,11,5,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"En las de 1588 se habla de tres secretarías: de cámara o gracia, de oficios de justicia y de patronato real.",68,75,oficios,10,0,1,0,1,0.1,['oficios'],1,0,6218,3,23,123,2,7,4,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"En las de 1588 se habla de tres secretarías: de cámara o gracia, de oficios de justicia y de patronato real.",93,102,patronato,10,0,4,0,1,0.4,['patronato'],1,0,4066,0,5,109,4,9,4,6
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Existió una vinculación estrecha entre el Consejo de Castilla y el Consejo de Cámara de Castilla, de este modo, compartían el , y todos los consejeros de la Cámara lo eran a su vez del Consejo de Castilla, además tenía un secretario real.",12,23,vinculación,10,0,3,0,1,0.3,['vinculación'],1,1,4427,2,22,231,4,11,5,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Existió una vinculación estrecha entre el Consejo de Castilla y el Consejo de Cámara de Castilla, de este modo, compartían el , y todos los consejeros de la Cámara lo eran a su vez del Consejo de Castilla, además tenía un secretario real.",24,32,estrecha,10,0,0,0,0,0.0,['estrecha'],1,0,10716,15,107,263,3,8,3,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Existió una vinculación estrecha entre el Consejo de Castilla y el Consejo de Cámara de Castilla, de este modo, compartían el , y todos los consejeros de la Cámara lo eran a su vez del Consejo de Castilla, además tenía un secretario real.",112,122,compartían,10,0,1,0,1,0.1,['compartían'],1,0,2173,0,50,56,3,10,4,2
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Existió una vinculación estrecha entre el Consejo de Castilla y el Consejo de Cámara de Castilla, de este modo, compartían el , y todos los consejeros de la Cámara lo eran a su vez del Consejo de Castilla, además tenía un secretario real.",140,150,consejeros,10,0,1,0,1,0.1,['consejeros'],1,0,3795,0,102,224,4,10,4,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Existió una vinculación estrecha entre el Consejo de Castilla y el Consejo de Cámara de Castilla, de este modo, compartían el , y todos los consejeros de la Cámara lo eran a su vez del Consejo de Castilla, además tenía un secretario real.",222,232,secretario,10,0,0,0,0,0.0,['secretario'],1,4,44625,16,800,2684,4,10,5,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Al ser una comisión reducida del Consejo de Castilla, pero separado de este, funcionaba como despacho secreto y reservado.",11,19,comisión,10,0,0,0,0,0.0,['comisión'],1,6,56051,15,688,3024,3,8,4,4
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Al ser una comisión reducida del Consejo de Castilla, pero separado de este, funcionaba como despacho secreto y reservado.",59,67,separado,10,0,0,0,0,0.0,['separado'],1,10,13726,42,407,231,4,8,4,0
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Al ser una comisión reducida del Consejo de Castilla, pero separado de este, funcionaba como despacho secreto y reservado.",102,109,secreto,10,0,0,0,0,0.0,['secreto'],1,11,20704,92,5434,523,3,7,3,6
31HLTCK4BLWFXJS9GHQ1FNS8RF3GVW,"Al ser una comisión reducida del Consejo de Castilla, pero separado de este, funcionaba como despacho secreto y reservado.",112,121,reservado,10,0,2,0,1,0.2,['reservado'],1,0,188639,64,333,190,4,9,4,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,30,43,tradicionales,10,0,1,0,1,0.1,['tradicionales'],1,0,25863,57,103,580,5,13,6,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,0,7,melchor,10,0,0,0,0,0.0,['Melchor'],1,0,2596,0,0,100,2,7,2,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,22,29,nombres,10,0,0,0,0,0.0,['nombres'],1,0,54001,231,2363,880,2,7,2,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,44,49,dados,10,0,1,0,1,0.1,['dados'],1,0,5763,11,345,445,2,5,2,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,56,64,anónimos,10,0,5,0,1,0.5,['anónimos'],1,0,2630,6,201,66,3,8,4,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,65,70,magos,10,0,1,0,1,0.1,['magos'],1,0,3851,19,174,100,2,5,2,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,87,96,evangelio,10,0,3,0,1,0.3,['evangelio'],1,2,7515,0,113,68,3,9,5,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,75,83,menciona,10,0,0,0,0,0.0,['menciona'],1,0,25820,15,253,334,3,8,4,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,Melchor es uno de los nombres tradicionales dados a los anónimos magos que menciona el evangelio de San Mateo.,104,109,mateo,10,0,0,0,0,0.0,['Mateo'],1,0,11011,23,165,216,2,5,3,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",42,48,adorar,10,0,1,0,1,0.1,['adorar'],1,4,657,0,113,7,2,6,3,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",29,38,tradición,10,0,0,0,0,0.0,['tradición'],1,2,45116,104,738,581,3,9,4,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",52,58,mesías,10,0,5,0,1,0.5,['Mesías'],1,0,1762,0,166,37,2,6,3,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",63,70,acababa,10,0,1,0,1,0.1,['acababa'],1,0,3955,34,396,140,3,7,4,2
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",92,97,judea,10,0,1,0,1,0.1,['Judea'],1,0,1456,0,0,8,2,5,3,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",74,79,nacer,10,0,0,0,0,0.0,['nacer'],1,6,5910,22,411,151,2,5,2,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",83,88,belén,10,0,0,0,0,0.0,['Belén'],1,1,5589,6,51,247,2,5,2,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",124,132,llamaría,10,0,0,0,0,0.0,['llamaría'],1,0,2243,12,578,27,3,8,4,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",133,138,jesús,10,0,0,0,0,0.0,['Jesús'],1,0,51734,50,3614,1540,2,5,2,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"Estos magos fueron, según la tradición, a adorar al Mesías que acababa de nacer en Belén de Judea, el que posteriormente se llamaría Jesús de Nazaret.",142,149,nazaret,10,0,0,0,0,0.0,['Nazaret'],1,0,2295,0,0,21,3,7,3,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"La Biblia no especifica ni sus nombres, ni su número, ambos creados por tradiciones posteriores.",3,9,biblia,10,0,0,0,0,0.0,['Biblia'],1,2,12382,58,923,74,2,6,3,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"La Biblia no especifica ni sus nombres, ni su número, ambos creados por tradiciones posteriores.",13,23,especifica,10,0,1,0,1,0.1,['especifica'],1,0,3798,12,48,165,5,10,5,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"La Biblia no especifica ni sus nombres, ni su número, ambos creados por tradiciones posteriores.",72,83,tradiciones,10,0,1,0,1,0.1,['tradiciones'],1,0,14194,53,142,197,4,11,5,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"La Biblia no especifica ni sus nombres, ni su número, ambos creados por tradiciones posteriores.",60,67,creados,10,0,0,0,0,0.0,['creados'],1,0,10582,4,97,123,2,7,3,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"La Biblia no especifica ni sus nombres, ni su número, ambos creados por tradiciones posteriores.",84,95,posteriores,10,0,0,0,0,0.0,['posteriores'],1,0,31159,12,63,336,4,11,5,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",25,33,actuaron,10,0,1,0,1,0.1,['actuaron'],1,0,3087,1,35,100,3,8,4,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",45,52,relatos,10,0,2,0,1,0.2,['relatos'],1,0,12426,11,69,153,3,7,3,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",53,64,evangélicos,10,0,2,0,1,0.2,['evangélicos'],1,0,1063,0,4,30,4,11,5,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",66,75,siguiendo,10,0,0,0,0,0.0,['siguiendo'],1,0,30587,54,1163,693,3,9,5,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",79,86,extraño,10,0,0,0,0,0.0,['extraño'],1,9,10113,446,6718,454,3,7,3,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",87,92,astro,10,0,3,0,1,0.3,['astro'],1,0,1296,4,56,205,2,5,2,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",94,104,calificado,10,0,1,0,1,0.1,['calificado'],1,0,4305,3,144,321,5,10,5,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",108,116,estrella,10,0,0,0,0,0.0,['estrella'],1,4,43212,112,2540,768,3,8,3,7
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",148,161,observaciones,10,0,1,0,1,0.1,['observaciones'],1,0,9828,12,90,208,5,13,6,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",117,122,fugaz,10,0,0,0,0,0.0,['fugaz'],1,2,1357,8,105,41,2,5,2,6
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",135,140,visto,10,0,0,0,0,0.0,['visto'],1,0,61753,1120,16890,3395,2,5,2,0
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",166,174,universo,10,0,1,0,1,0.1,['universo'],1,2,27704,49,1403,466,3,8,4,4
3ZQX1VYFTD65EKDUW7SZSIH273T8O6,"En todo caso, esos magos actuaron, según los relatos evangélicos, siguiendo un extraño astro, calificado de estrella fugaz, que habían visto en sus observaciones del universo, ya que también se cree que eran en realidad magos o sabios en el sentido de personas estudiosas de la astronomía y la ciencia (a diferencia de la visión tradicional, que los ha venido identificando como ""reyes"").",261,271,estudiosas,10,0,1,0,1,0.1,['estudiosas'],1,0,45,0,0,2,4,10,5,4
