Word,Level
through,3
that,4
together,4
underneath,4
upside down,4
this,5
tight,6
sweet,1
sour,3
tough,4
stale,5
tender,6
thirst,4
upstairs,3
upstairs,2
stock market,5
solar,4
sun,1
stone,3
struggle,4
touch,4
try,4
touch,3
squash,4
tip,6
slim,1
small,1
strong,2
thin,2
teenage,3
upset,2
shy,3
silly,3
smart,3
strict,3
stupid,3
sweet,3
skillful,4
sorry,4
strict,4
strong,4
strong,4
stubborn,4
tense,4
tense,4
tough,4
sincere,5
stable,5
trustworthy,5
sick,6
skeptical,6
sober,6
stern,6
stiff,6
superior,6
tender,6
timid,6
TRUE,6
side,4
side,4
temper,4
terror,4
touch,4
state,4
totalitarian,6
single,2
strong,3
together,1
tribe,4
side,6
sports,3
team,2
smart,5
thread,6
turn,5
silent,4
staff,2
team,3
union,3
unforgettable,3
unbearable,4
unbelievable,4
unfashionable,4
unpredictable,4
unsuitable,4
unavailable,5
unavoidable,5
undeniable,5
unthinkable,5
unattainable,6
unimaginable,6
unsustainable,6
unsustainable,6
unprofessional,5
unconditional,6
unchanged,4
unjustified,5
unnoticed,5
unqualified,5
unrelated,5
unsolved,5
untouched,5
unwanted,5
unaffected,6
unbalanced,6
unbiased,6
undeveloped,6
uninhabited,6
unprecedented,6
unsuccessful,4
unhelpful,5
uneventful,6
unattractive,4
unattractive,5
unproductive,5
unlikely,3
unlikely,6
unfairly,4
uncomfortably,5
unnecessarily,5
unquestionably,5
unsuccessfully,5
unavoidably,6
unconsciously,6
undeniably,6
unusually,6
unconscious,6
unlucky,3
unusual,2
unfair,3
unfriendly,3
unknown,3
unnecessary,3
uncertain,4
unclear,4
unfair,4
unfamiliar,4
unfortunate,4
unnatural,4
unwilling,4
uncommon,5
unforeseen,5
unpaid,5
unpaid,5
unpleasant,5
unreal,5
unsafe,5
unsafe,5
untrue,5
sociable,3
suitable,3
understandable,4
sustainable,5
sustainable,5
social,3
traditional,3
typical,3
social,4
supernatural,4
universal,4
statistical,5
structural,6
superficial,6
territorial,6
theoretical,6
theoretical,6
tribal,6
tolerant,5
skilled,4
soaked,4
so-called,4
troubled,5
stranded,6
structured,6
twisted,6
underdeveloped,6
successful,3
successful,4
successful,4
thankful,5
tasteful,6
thoughtful,6
tangible,6
specific,4
specific,5
strategic,5
therapeutic,5
symbolic,6
sympathetic,6
systematic,6
traumatic,6
soaking,4
sparkling,4
starving,4
striking,4
surrounding,4
soaring,5
time-consuming,5
upcoming,5
underlying,6
understanding,4
transmission,6
transitive,4
subjective,5
successive,6
tasteless,6
slowly,2
softly,3
specially,3
suddenly,3
typically,3
silently,4
simply,4
simply,4
simultaneously,4
smoothly,4
steadily,4
strangely,4
strictly,4
successfully,4
suitably,4
suspiciously,4
temporarily,4
terribly,4
thoroughly,4
thoroughly,4
tightly,4
traditionally,4
truly,4
typically,4
similarly,5
sincerely,5
solely,5
specifically,5
specifically,5
subsequently,5
substantially,5
supposedly,5
technically,5
thankfully,5
ultimately,5
understandably,5
universally,5
smoothly,6
sparsely,6
spiritually,6
strategically,6
subconsciously,6
superficially,6
swiftly,6
systematically,6
technically,6
theoretically,6
thoughtfully,6
ultimately,6
unanimously,6
strenuous,6
superfluous,6
synonymous,6
synonymous,6
unanimous,6
sleepy,3
sticky,3
tricky,4
sleepy,5
slippery,5
smoky,6
squeaky,6
slow,1
tall,1
simple,2
singular,2
small,2
south,2
strange,2
sure,2
sweet,2
tall,2
TRUE,2
shut,3
silent,3
silly,3
similar,3
simple,3
soft,3
southeast,3
southern,3
southwest,3
spare,3
special,3
spectacular,3
steep,3
strange,3
strong,3
temporary,3
thick,3
top,3
top,3
total,3
TRUE,3
upper,3
up-to-date,3
significant,4
simple,4
slow,4
solo,4
steady,4
steady,4
still,4
straightforward,4
stuck,4
sudden,4
thorough,4
tight,4
tight,4
tough,4
ultimate,4
underwater,4
unique,4
unique,4
urban,4
skillful,5
smart,5
smooth,5
sole,5
stable,5
steady,5
steep,5
stuck,5
subsequent,5
superior,5
superior,5
supreme,5
ultimate,5
underpaid,5
upper-class,5
upward,5
slender,6
slim,6
smooth,6
sober,6
solid,6
solitary,6
solitary,6
stiff,6
still,6
strict,6
subject,6
subtle,6
subtle,6
subtle,6
supplementary,6
tidy,6
tough,6
tough,6
turbulent,6
underway,6
unfavorable,6
unfavorable,6
sometimes,1
then,1
then,1
there,1
there,1
today,1
tomorrow,1
tonight,1
too,1
up,1
so,2
somewhere,2
soon,2
south,2
still,2
straight,2
then,2
there,2
twice,2
up,2
somehow,3
someplace,3
still,3
straight,3
together,3
up,3
since,4
somehow,4
then,4
there,4
though,4
tight,4
today,4
together,4
up,4
up,4
throughout,5
upward,5
sideways,6
together,6
uphill,6
time,2
town,2
start,3
tear,3
time,3
side,4
spread,4
strain,4
track,4
trap,4
specialty,5
the upper class,5
sin,6
sin,6
slap,6
stitch,6
treat,6
turmoil,6
tackle,4
surge,5
survey,5
survey,5
surrender,6
tick,6
treasure,6
total,6
utter,6
workaholic,6
violate,6
weep,6
withdrawal,6
viewer,4
voter,6
winner,2
worker,2
well-being,5
writing,1
writing,2
writing,3
writing,4
warning,3
walking,2
wedding,3
windsurfing,3
vaccination,6
vocation,6
vanity,6
vitality,6
willingness,4
visitor,2
zoo,1
web,3
whale,3
wing,3
wasp,4
wolf,4
worm,4
zebra,4
violin,2
verse,4
whistle,4
work,4
virus,4
waist,4
wound,4
wrist,4
X-ray,4
vein,5
vein,5
wreck,6
wrinkle,6
welfare,4
vaccine,6
water,6
vaccinate,6
vomit,6
watch,1
veil,5
vest,6
velvet,6
wardrobe,4
wear,1
word,1
verb,2
use,3
vowel,3
yell,4
vocabulary,2
welcome,3
warn,3
welcome,3
welcome,4
wonder,3
write,3
whisper,4
yell,4
volunteer,5
witness,4
verdict,6
yard,3
volume,4
weight,4
yellow,2
width,4
worst,3
year,2
workshop,5
vegetable,1
vegetarian,3
vinegar,4
yogurt,2
zucchini,4
wall,1
window,1
washing machine,2
yard,2
venue,4
warehouse,6
wallet,2
will,6
wealth,4
withdraw,5
village,1
view,2
valley,3
waterfall,3
wave,3
weather forecast,3
volcano,4
vine,5
weed,6
wilderness,6
water,1
weather,1
water,2
warmth,4
wind,1
winter,1
woodland,6
woods,2
world,1
walk,2
use,2
work,3
violence,4
wait,4
wait,1
wander,4
yawn,4
wink,6
use,1
wash,1
use,3
waste,3
wrap,3
watch,4
water,4
wipe,4
wrap,4
wreck,6
visit,1
walk,1
watch,1
warm,4
whistle,4
widen,4
woman,1
worry,3
wish,4
warmth,4
wisdom,4
worry,4
will,5
wit,5
willpower,6
will,4
worry,2
want,1
worry,4
vote,3
wing,6
wife,1
widow,4
video game,2
win,5
volleyball,2
yoga,3
victory,4
withdraw,6
Web site,1
video,2
Web page,2
virus,3
webcam,3
window,3
wire,4
volume,3
virtual reality,4
work,2
way,2
van,3
vehicle,3
windshield,3
voyage,4
wing,4
yacht,4
vacancy,5
wreck,6
vacation,1
vacancy,5
workplace,5
venture,6
work,1
work,1
wine,1
whiskey,4
variable,5
withdrawal,6
waiter,1
user,3
writer,3
walker,5
vision,4
variation,6
vision,4
vegetation,5
vision,5
variation,4
vandalism,6
validity,6
weakness,4
weakness,4
usefulness,5
warrior,5
waitress,1
week,1
week,1
weekend,1
year,1
wastebasket,2
way,2
weekday,2
wheel,2
workbook,2
vase,3
vet,3
video clip,3
view,3
visa,3
visit,3
voice,3
way,3
wheelchair,3
workout,3
zone,3
version,4
victim,4
vitamin,4
volunteer,4
ward,4
wave,4
weight,4
zipper,4
verdict,5
version,5
viewpoint,5
walk,5
witch,5
youngster,5
urge,6
veil,6
veteran,6
veteran,6
vice,6
virgin,6
virtue,6
volume,6
vow,6
wave,6
wave,6
whim,6
wish,6
west,2
wool,2
work,2
value,3
variety,3
weight,3
wildlife,3
waste,4
wheat,4
usage,5
worse,5
view,6
violence,6
virtue,6
welfare,6
worship,6
wreckage,6
xenophobia,6
Wednesday,1
video,2
white,2
use,3
value,3
wire,4
usage,5
virtue,6
wage,3
way,3
view,4
vocabulary,5
way,5
way,6
work,3
vanish,4
vary,4
wait,5
visit,1
visit,2
win,2
weigh,3
use,4
value,4
wear,4
weigh,4
witness,4
verify,5
withdraw,5
worship,5
urge,6
use,6
value,6
vow,6
wear,6
wield,6
withstand,6
work,1
write,1
win,2
write,2
vote,3
wave,3
win,3
wonder,3
vary,4
widen,4
wave,5
weaken,5
worsen,5
weaken,6
weapon,4
war,2
war,6
yes,1
yes,1
yes,2
useless,6
utmost,5
worthy,5
whereby,6
wretched,6
viable,6
valuable,3
virtual,4
wrinkled,6
well-educated,5
well-qualified,5
well-balanced,4
well-dressed,3
worried,2
well-balanced,5
useful,2
wonderful,2
winding,4
worrying,4
working,3
useless,3
virtually,4
violently,4
warmly,4
willingly,4
virtually,4
vivacious,6
wealthy,4
windy,2
well,1
warm,2
written,3
very,1
well,2
well,4
well,5
voice,6
white,1
yellow,1
whole,2
wide,2
worse,2
worst,2
vast,4
vivid,4
weak,4
versatile,6
white,2
vegetarian,3
weak,4
well-off,5
warm,1
wet,2
wild,4
worldwide,4
wild,6
waste,3
view,6
young,1
weak,3
white,3
well-built,4
youth,3
well-known,2
weak,3
vivid,4
welcome,4
wise,4
witty,4
vain,6
versatile,6
wary,6
wicked,6
willing,6
withdrawn,6
vacant,4
workforce,5
violent,4
violent,4
valuable,4
variable,5
vulnerable,6
usual,3
visual,4
verbal,5
vertical,5
virtual,5
vocational,5
verbal,6
varied,4
well-organized,4
well-equipped,5
well-informed,5
visible,4
visible,5
worthless,5
worthless,6
weekly,2
usually,2
urgently,3
vividly,4
warmly,4
widely,4
wildly,4
wrongly,4
utterly,5
wisely,5
vaguely,6
visibly,6
vitally,6
voluntarily,6
wholeheartedly,6
wholly,6
wildly,6
various,2
vicious,6
vicious,6
wrong,1
west,2
wet,2
wild,2
wooden,2
urgent,3
used,3
warm,3
waste,3
welcome,3
western,3
western,3
wet,3
wrong,3
vacant,4
valid,4
valid,4
vital,4
waterproof,4
weak,4
weak,4
weak,4
weird,4
well-paid,4
wild,4
worthwhile,4
wrong,4
vague,5
voluntary,5
weak,5
widespread,5
working-class,5
wrong,5
utter,6
vague,6
very,6
virgin,6
weary,6
white,6
white,6
would-be,6
wretched,6
well,1
when,1
where,1
why,1
yesterday,1
west,2
wrong,2
yet,2
yet,2
why,3
worse,3
wide,4
worst,4
vice versa,5
yet,5
whenever,6
whereabouts,6
whole,6
wood,2
world,3
vote,4
the working class,5
workforce,6
win,4
wound,4
worship,5
yield,5
venture,6
view,6
yield,6
violent,6
bye,1
all,1
all right,1
can,1
can,1
about,1
at,2
according to,3
because of,3
against,4
any,1
any,1
another,2
at,1
behind,1
between,1
across,2
after,2
after,2
against,2
around,2
around,2
around,2
before,2
between,2
after,3
along,3
before,3
beside,3
by,3
among,4
at,4
beneath,4
beyond,4
can,1
between,1
be,2
be,2
a,1
a,1
a,1
a,1
all,1
an,1
both,1
a,2
a,2
a,2
a,2
a,2
a,2
all,2
another,2
all,3
Cheers!,3
can,1
cannot,1
can,2
can,3
can,4
can,4
after,1
at,1
at,1
at,1
before,1
between,1
against,2
along,2
between,2
between,2
by,2
by,2
by,2
against,3
at,3
before,3
behind,3
behind,3
besides,3
between,3
beyond,3
but,3
according to,4
after,4
among,4
by,4
by,4
after,5
amid,5
among,5
behind,5
beyond,5
after,6
amid,6
before,6
behind,6
beneath,6
beyond,6
anything,1
anything,1
anybody,2
anyone,2
anybody,3
anyone,3
cool,2
concerning,4
considering,4
do,4
could,2
could,3
could,3
despite,3
every,1
enough,2
double,3
few,3
enough,4
down,2
down,2
everything,2
damn,3
do,1
do,3
each,1
every,1
every,4
congratulations,2
could,2
could,3
during,2
during,2
except,2
each,1
everybody,2
everyone,2
either,3
goodbye,1
hi,1
hey,2
in,3
good afternoon,1
good evening,1
good morning,1
good night,1
hello,1
hello,1
for,2
in,3
for,4
itself,3
from,1
from,1
in,1
inside,1
into,1
from,2
in,2
in,3
from,4
in,3
for,2
for,3
including,2
following,4
have,2
her,1
his,1
its,1
for,1
for,1
from,1
from,1
in,1
for,2
for,2
for,2
for,2
for,2
for,2
in,2
into,2
for,3
from,3
in,3
instead of,3
into,3
into,3
from,4
from,4
from,4
in,4
for,5
for,5
he,1
her,1
him,1
I,1
it,1
it,1
hers,2
herself,2
himself,2
his,2
it,2
itself,2
herself,4
himself,4
it,4
it,6
may,3
OK,1
OK,2
much,5
one,5
oneself,5
OK,2
on,2
no,2
oh,1
oh,1
out of,4
many,1
more,1
more,1
much,1
no,1
other,1
less,2
most,2
other,2
little,3
least,4
near,1
of,1
of,1
of,1
on,1
on,1
next to,2
of,2
of,2
on,2
on,2
opposite,2
out of,2
outside,2
over,2
past,2
of,3
on,3
out of,3
out of,3
over,3
over,3
less,2
most,2
nothing,2
other,2
little,3
none,3
on,2
my,1
our,1
much,2
one,2
most,3
other,3
one,4
one,4
one,4
one,4
may,2
might,2
must,2
may,3
might,3
ought to,3
must,4
ought to,4
of,1
on,1
past,1
like,2
minus,2
of,2
on,2
over,2
like,3
of,3
off,3
off,3
on,3
on,3
onto,3
out of,3
over,3
over,3
like,4
near,4
of,4
off,4
on,4
on,4
onto,4
out of,4
over,4
owing to,4
past,4
of,5
of,5
near,6
over,6
over,6
me,1
mine,2
myself,2
nobody,2
no one,2
one,2
ours,2
ourselves,2
nothing,3
least,4
most,4
myself,4
neither,4
next,4
regarding,3
right,2
please,1
several,2
plenty,3
should,2
should,3
should,3
per,2
plus,2
she,1
thanks,1
thank you,1
thank you,2
upon,4
to,2
toward,4
some,1
some,4
to,1
under,1
through,2
under,2
to,3
underneath,3
throughout,5
some,1
some,1
something,1
to,3
unlike,4
unlike,6
that,1
that,1
the,1
the,1
the,1
their,1
these,1
this,1
this,1
this,1
those,1
the,2
the,3
their,3
such,4
the,4
the,4
some,5
than,1
to,1
until,1
since,2
than,2
till,2
up,2
through,3
through,3
to,3
to,3
to,3
to,3
toward,3
through,4
throughout,4
times,4
to,4
under,4
toward,5
toward,5
that,1
that,1
them,1
they,1
somebody,2
someone,2
that,2
that,2
theirs,2
themselves,2
this,2
this,2
this,2
them,3
they,3
that,4
that,4
themselves,4
they,4
such,5
wow,2
yeah,2
whom,4
well,1
welcome,2
will,2
via,3
which,3
whatever,4
with,1
without,2
with,3
within,3
within,4
versus,5
via,3
what,1
which,1
your,1
what,3
whose,3
whose,3
your,3
whatever,4
whichever,4
whichever,4
will,1
will,2
will,2
would,3
would,3
would,3
would,3
would,4
with,1
with,2
with,3
within,3
with,4
with,4
versus,5
within,5
us,1
we,1
what,1
who,1
you,1
which,2
which,2
who,2
you,2
yours,2
yourself,2
we,3
what,3
whatever,3
who,3
whose,3
which,4
which,4
whichever,4
whoever,4
whoever,4
yourself,4
yourself,4
get sth off your chest,6
how come,5
I bet (you),3
a bit,2
quite a bit,3
be on the ball,5
in attendance,6
sb's call,3
a bit,4
not have a clue,4
have a chip on your shoulder,6
be a piece of cake,4
come in handy,6
come in handy,6
"appear in/at/on, etc.",3
"capture sb/sth on camera/film, etc.",4
be out of breath,4
hold your breath,4
catch your breath,5
a call for sth,5
round of applause,6
under your breath,6
the basics,4
come to think of it,6
believe it or not,3
would appreciate,4
I/We appreciate...,4
"I don't blame him/them/you, etc.",6
clear the air,6
the back,2
a breath of fresh air,6
a bite (to eat),6
hot chocolate,2
"an army/prison/refugee, etc. camp",4
tighten your belt,6
avoid doing sth,4
take your breath away,4
in cold blood,6
"bubble (over) with confidence/enthusiasm, etc.",5
"be bursting with confidence/joy, etc.",6
"come after/first/last, etc.",3
make allowances for sb/sth,6
the cleaner's,5
pay attention (to sth),3
attract/get (sb's) attention,4
draw (sb's) attention to sth/sb,4
in anticipation (of),6
be the center of attention,6
be authorized to do sth,5
go to the bathroom,2
by accident,3
in back of sb/sth,3
behind bars,4
"on a regular/daily/weekly, etc., basis",4
the boys,4
at/on an angle,5
on the basis of sth,5
"a bit of a surprise/problem/mess, etc.",5
bit by bit,5
arm in arm,6
behind sb's back,6
turn your back on sb/sth,6
in the bargain,6
keep/hold sb/sth at bay,6
a safe bet,6
foot the bill,6
bits and pieces,6
"a book of stamps/tickets, etc.",6
the bush,6
the turn of the century,6
beat around the bush,5
around the clock,5
(keep sb) at arm's length,6
get/start the ball rolling,6
recharge your batteries,6
ring a bell,6
your best bet,6
rock the boat,6
be in the same boat,6
miss the boat,6
not judge a book by its cover,6
do sth by the book,6
be in the cards,6
take a deep breath,4
be in awe of sb,6
the beauty of sth,6
new blood,5
make your blood run cold,6
make your blood boil,6
your own flesh and blood,6
with bated breath,6
hold your breath,6
an appetite for something,6
give sb the benefit of the doubt,6
for sb's/sth's benefit / for the benefit of sb/sth,6
out of the blue,5
a bone of contention,6
come true,3
it appears (that),4
it would appear (that),5
come easily/naturally,5
come first,5
come to mind,5
when it comes to sth/doing sth,5
"arrive at an solution/conclusion/answer, etc.",6
come to do sth,6
"come apart/off, etc.",6
come into being,6
come to light,6
come to the/sb's rescue,6
take sth as it comes,6
come to terms with sth,6
come from the heart,6
be coming along,6
come under fire,6
come to grips with sth,6
not believe your eyes/ears,3
"bring (sb) happiness/luck/peace, etc.",3
be absorbed in sth,4
be to blame,5
bring sth to an end,5
capture sb's attention/ imagination/ interest,5
"assume control/power/responsibility, etc.",6
"attach importance/value, etc. to sb/sth",6
"breed resentment/confusion/contempt, etc.",6
bring out the best in sb,6
bring (sth) to light,6
bury yourself in sth,6
bury your face/head in sth,6
be calculated to do sth,6
bring a lump to your throat,6
carry weight,6
burst into flames,6
bend over backwards,5
back up sth or back sth up,6
catch up with sb ,3
Take care!,2
Don't ask!,4
Don't ask me,4
Who cares?,4
"I/he/she, etc. couldn't care less",5
adverse effect(s)/reaction(s)/conditions,6
an awful lot (of sth),4
chip in (sth),6
a bundle of energy/nerves,6
your big brother/sister,2
in accordance with sth,5
as yet,5
as a consequence,5
be at liberty to do sth,6
by virtue of sth,6
check sth out or check out sth,5
check sth out or check out sth,5
catch on,6
not/never get anywhere,4
can't be bothered,4
sth is beyond me,6
blow it/your chance(s),6
blow it/your chance(s),6
get your act together,6
blow your mind,6
call it a day,6
be on cloud nine,6
"at the tender age of 8/17/25, etc.",6
"at the tender age of 8/17/25, etc.",6
capable of sth/doing sth ,4
classical music,2
be ashamed of sb,4
in addition (to),3
Absolutely!,4
certainly not,5
Absolutely not.,6
arts,4
the charts,4
on the air,5
burn out,4
care for sb/sth ,4
come down with sth,4
come around,5
"break your arm/leg, etc.",2
"a broken arm/leg, etc.",2
blow your nose,3
take care of sb/sth ,3
give birth,4
call in sick,4
catch your breath,5
a change of clothes,2
call back (sb) or call (sb) back,2
call up (sb) or call (sb) up,3
bring up sth or bring sth up,4
burst out ,4
catch up,4
chat sb up or chat up sb,4
clear up sth or clear sth up ,4
account for sth ,6
butt in,6
call for sth,6
come out,6
as well,1
How/What about?,2
I'm afraid...,2
all the best,2
that's all right,2
as well as,2
all the best,2
How/What about?,3
after all,3
after all,3
and so on,3
apart from,3
as long as,3
at least,3
too bad,3
Come on!,3
 all in all,4
among other things,4
as for,4
as a matter of fact,4
as follows,4
as far as I know,4
aside from sth,4
at least,4
on balance,4
to begin with,4
in brief,4
be none of sb's  business,4
by far,4
in any case,4
in that case,4
"catch sb's attention, interest, etc.",4
change the subject,4
all things considered,5
too bad,5
before you know it,5
"broken English/Spanish, etc.",5
if you ask me,6
at this rate,6
at any rate,6
mind your own business,6
by any chance,6
No chance!/ Not a chance!,6
clear the air,6
break in or break into sth ,3
against the law,4
break the law,4
"there is/there are/there was, etc.",1
at least,2
not (too) bad,2
by the way,2
at least,3
on average,4
at the very least,5
"bear a/no/some, etc., resemblance to sb/sth",6
a breath of fresh air,6
be born,2
arts,6
come down,4
come into sth,6
break even,5
blow away (sth) or blow (sth) away,3
blow down (sth) or blow (sth) down,3
come out,3
clear up,4
the cold,3
the atmosphere,4
bring back sth or bring sth back,2
come back,2
come in,2
add up (sth) or add (sth) up,3
blow up sth or blow sth up,3
blow up (sth/sb) or blow (sth/sb) up,3
call for sb ,3
carry on (sth) or carry (sth) on,3
carry out sth or carry sth out ,3
come along,3
back up sb or back sb up,4
beat up sb or beat sb up,4
break through sth,4
burst into sth ,4
call off sth or call sth off,4
catch up (sb) or catch (sb) up,4
catch up on/with sth,4
come across sb/sth ,4
back out,5
clean up (sth) or clean (sth) up,5
clean up (sth) or clean (sth) up,5
clear sth away or clear away sth,5
close off sth or close sth off,5
back off,6
chop sth down or chop down sth,6
clean sth out or clean out sth,6
break a record,4
bump into sth,4
take charge,4
"chase sb/sth away/off/out, etc.",4
"climb into/out of/through, etc.",4
"bounce along/around/into, etc.",5
"brush sth away/off, etc.",5
believe in sth ,3
believe in sth/doing sth ,4
be/get carried away,4
chill out,4
come across,5
feel bad about sth/doing sth ,3
change your mind,3
assert yourself,6
beside yourself,6
in cold blood,6
break up,3
bring up sb or bring sb up ,3
cheat on sb,4
associate with sb,6
come between sb,6
a broken home,6
bring out sth or bring sth out,4
break down,3
call up sth or call sth up,6
book sb in or book sb into sth ,3
on board,3
act as sth ,4
be in charge,3
keep sb amused,4
a balanced diet/meal,4
accustomed to sth/doing sth,5
attached to sb/sth,5
armed with sth,6
behind closed doors,6
"I/you/he, etc. had better do sth ",2
know better,6
have seen better days,6
a burning issue/question,5
"burning ambition/desire, etc.",5
"an aspiring writer/actor/artist, etc.",6
course of action,5
in association with,5
throw caution to the wind,6
an authority on sth,6
come from swh/sth ,1
belong to sb ,2
base sth on sth ,3
belong to sth ,3
blow out (sth) or blow (sth) out,3
check in,3
check in/check into sth ,3
check out,3
come out,3
add to sth,4
agree with sth,4
back up (sth) or back (sth) up,4
break off (sth) or break (sth) off,4
break out,4
burn down (sth) or burn (sth) down,4
burst into sth ,4
calm down (sb) or calm (sb) down ,4
cheer up (sb) or cheer (sb) up,4
close down (sth) or close (sth) down,4
come along,4
come down,4
come out,4
come to sth,4
come to sth,4
account for sth ,5
bounce back,5
brush up (on) sth,5
build (sth) up or build up (sth),5
bump into sb,5
call off sth or call sth off,5
call on sb to do sth,5
catch on,5
catch up (sb) or catch (sb) up,5
cater to sb/sth,5
check (up) on sth,5
come off,5
come on,5
come over,5
come over sb,5
come under sth,5
assign sb to sth,6
attribute sth to sth,6
be called up,6
be/get caught up in sth,6
catch up with sb ,6
cheer sb on or cheer on sb,6
cling to sth,6
close in,6
come about,6
come across,6
come along,6
come around,6
come by sth,6
come down to sth/doing sth,6
come in,6
come in for sth,6
come out,6
come out,6
come out,6
come out of sth,6
come over,6
come through,6
come through (sth),6
"I am Spanish/a teacher, etc.",1
be called sth,1
be able to do sth ,2
all sorts of sth,2
all the time,2
all over,2
as ... as,2
"as much/quickly/soon, etc. as possible",2
as usual,2
be bad for sb/sth ,2
have/has been to,2
"become available/rich/a writer, etc.",2
best wishes,2
above all,3
in advance,3
take advantage of sth ,3
can afford,3
"day after day/year after year, etc.",3
again and again,3
once again,3
aim to do sth,3
at all,3
above all,3
all is well,3
and all (that),3
can/could always do sth,3
one another,3
the army,3
as soon as,3
at all,3
"at his/its, etc. best",3
at (long) last,3
at first,3
at the same time,3
at once,3
"attend a church/college/school, etc.",3
"attract attention/interest, etc.",3
"two weeks/five hours, etc. away",3
begin with sth ,3
to begin with,3
the best,3
"at his/its, etc. best",3
do/try your best,3
"a broad range/variety, etc.",3
"by accident/mistake, etc.",3
by hand,3
in case of sth,3
(just) in case,3
catch fire,3
be about to do sth ,4
accept responsibility/blame,4
take account of sth,4
take into account sth,4
on account of sth,4
take advantage of sb/sth ,4
all over again,4
yet again,4
be aimed at sb,4
the air,4
in all,4
 all of a sudden,4
all over again,4
 all along,4
all over the place,4
leave sb alone,4
 all along,4
along with sb/sth,4
"among the best/worst/biggest, etc.",4
or anything,4
anything like,4
be around,4
as a result of sth,4
as a whole,4
as if/as though,4
as far as sb is concerned,4
as far as sth is concerned,4
be associated with sth,4
at all costs,4
at sb's disposal,4
at fault,4
at risk,4
be attracted to sb,4
be based in/at,4
on behalf of sb or on sb's behalf,4
behind bars,4
make the best of sth,4
"beyond my/our, etc. control",4
"Honduran/Canadian/Indian, etc. by birth",4
go blank,4
 bound to do sth,4
"break an agreement/promise, etc.",4
a broken heart,4
by heart,4
"day by day/little by little/one by one, etc.",4
be the case,4
a certain,4
by all accounts,5
after all,5
have anything/nothing/something against sb/sth,5
long ago,5
ahead of time/schedule,5
with the aid of sth,5
after all,5
all hours,5
all at once,5
be all very well,5
be all set,5
let alone,5
"alternate days/weeks/years, etc.",5
anywhere near sth,5
as it happens,5
as many as,5
at the expense of sth,5
at a glance,5
at hand,5
at random,5
at times,5
at first sight,5
back road/street,5
lose your balance,5
strike a balance,5
bear left/right,5
behind the times,5
the next best thing,5
(have) the best of both worlds,5
the blind,5
(have) the best of both worlds,5
in bulk,5
the bulk of sth,5
by all accounts,5
by and large,5
by law,5
by no means; not by any means,5
by way of sth,5
call a meeting,5
take care of sth/doing sth,5
know/say for certain,5
class sb/sth as sth,5
crystal clear,5
be/come close to doing sth,5
be close to sth,5
of your own accord,6
across the board,6
add insult to injury,6
cannot afford,6
then again,6
"against sb's advice/wishes, etc.",6
against all odds,6
be aimed at doing sth,6
for all,6
"all the better/easier/more exciting, etc.",6
all but,6
along the lines of sth,6
at one time or another,6
apply yourself,6
as the/its name implies,6
as opposed to,6
as it stands,6
ask yourself sth,6
fast asleep,6
aspire to (do) sth,6
"assert your authority/control/independence, etc.",6
at best,6
at the best of times,6
at a disadvantage,6
at sb's expense,6
at heart,6
at issue,6
at the latest,6
at length,6
at a loss,6
at a loss for words,6
be at the mercy of sb/sth ,6
be at a premium,6
at your own risk,6
at one time or another,6
be at stake,6
be wide awake,6
back and forth,6
"back (sth) away/into/out, etc.",6
hang in the balance,6
grin and bear it,6
you can't beat sth,6
become of sb/sth,6
long before,6
behind sb's back,6
come into being,6
know best,6
at best,6
for the best,6
bring out the best in sb,6
at the best of times,6
few and far between,6
beyond (a) doubt,6
be blind to sth,6
across the board,6
be born,6
from top to bottom,6
bound up with sth,6
"sb's breadth of experience/knowledge/interest, etc.",6
the length and breadth of sth,6
break the news to sb,6
break free,6
break free,6
be on the brink of sth,6
all but,6
by all means,6
by the same token,6
call sb names,6
cast a/your vote,6
cast your mind back,6
cast a spell on sb,6
cast a spell (on sb/sth),6
cast doubt on sb/sth,6
be/get caught,6
catch sight of sth,6
be the center of attention,6
(the) chances are,6
stand a chance,6
a fair chance,6
"claim credit/responsibility/success, etc.",6
a clap of thunder,6
crystal clear,6
in the clear,6
steer clear of sb/sth,6
sb's/sth's clutches,6
collect yourself/your thoughts,6
break the ice,4
break sb's heart,4
around the clock,5
at face value,5
bend over backwards,5
beat around the bush,5
look on the bright side,5
with flying colors,5
vanish/disappear into thin air,6
be alive and well/kicking,6
be poles apart,6
at your fingertips,6
be at odds with sb/sth,6
with your bare hands,6
bear fruit,6
off the beaten track,6
behind closed doors,6
behind the scenes,6
your best bet,6
read between the lines,6
beyond a/the shadow of a doubt,6
beyond your wildest dreams,6
to/till/until the bitter end,6
in the blink of an eye,6
make your blood boil,6
the bottom line,6
burn the midnight oil,6
do sth by the book,6
by word of mouth,6
catch sb's eye,6
catch sb's eye,6
catch sb off guard,6
a change of heart,6
make your blood run cold,6
Don't you dare,6
dozens,5
be dying for/to do sth ,3
as a consequence,5
of little/no consequence,5
to date,4
in the event of sth,5
be endowed with sth,6
down the drain,6
be down in the dumps,6
darkness/night falls,6
discourage sb from doing sth,4
play sth by ear,6
for example,1
No comment.,6
"to a great/large, etc. extent",4
to some extent/to a certain extent,4
"How dare she/you, etc.",5
Excuse me,1
Excuse me,2
Excuse me,2
"exchange looks, opinions, views, etc.",4
set an example,4
