word,frequency
líbrate,19
libre,5619
libré,31
libremente,174
libremos,8
libren,12
líbrense,6
librería,265
librerías,39
librero,10
libreros,9
libres,1178
líbrese,2
libreta,197
libretas,16
libretita,14
libretitas,5
libreto,64
libretos,5
librito,42
libritos,4
libro,6645
libró,41
libros,2750
licantropía,3
licántropo,2
licántropos,4
licencia,1329
licenciada,33
licenciado,88
licenciados,14
licenciar,4
licenciarlo,2
licenciarme,5
licenciaron,2
licenciarse,2
licencias,84
licenciaste,3
licenciatura,44
licenciaturas,7
licencié,5
licencies,2
licenció,8
liceo,45
lícita,2
lícito,8
licor,416
licorería,97
licorerías,19
licores,89
licra,3
licuada,2
licuadas,3
licuado,37
licuadora,66
licuadoras,4
licuados,13
licuan,3
licuar,5
líder,1558
lidera,53
lideraba,5
lideraban,3
liderada,18
lideradas,3
liderado,30
liderados,15
lideramos,4
lideran,19
liderando,30
liderar,74
liderara,4
liderará,19
liderarán,3
liderarás,5
lideraré,7
lideraremos,2
lideraría,2
liderarlo,4
liderarlos,7
liderarnos,4
lideraron,2
lideras,11
lideraste,3
liderato,3
liderazgo,221
lidere,14
lideren,6
lideres,39
líderes,456
lidero,6
lideró,27
lidia,89
lidiaba,7
lidiaban,2
lidiado,21
lidiamos,48
lidian,10
lidiando,160
lidiar,889
lidiará,2
lidiarás,3
lidiaré,17
lidiaremos,14
lidiarme,2
lidias,11
lidiaste,3
lidie,6
lidié,7
lidiemos,10
lidien,3
lidio,14
lidió,3
lidocaína,39
lié,5
líe,6
liebre,140
liebres,24
lienzo,104
lienzos,23
líes,9
liga,646
ligada,28
ligadas,11
ligado,58
ligados,21
ligadura,17
ligaduras,24
ligamento,32
ligamentos,15
ligamos,4
ligan,7
ligando,16
ligar,106
ligará,2
ligarás,2
ligaremos,2
ligarlo,3
ligarme,11
ligármela,2
ligarnos,6
ligarse,6
ligarte,8
ligártela,3
ligas,202
ligaste,6
ligátela,2
ligera,327
ligeramente,174
ligeras,34
ligero,255
ligeros,39
ligo,2
ligó,2
ligón,11
ligones,8
ligue,19
ligué,7
liguen,3
ligues,8
lija,21
lijado,3
lijadora,6
lijadoras,4
lijando,2
lijar,3
lijarla,2
lijas,3
lijen,2
lijo,2
lila,282
lilas,42
lima,189
limado,4
limadura,7
limaduras,2
liman,2
limar,12
limaron,4
limas,19
límbica,2
límbicas,2
límbico,9
limbo,50
lime,24
limé,3
limita,78
limitaba,9
limitábamos,2
limitaban,5
limitación,16
limitaciones,102
limitada,181
limitadas,77
limitado,224
limitados,71
limitamos,13
limitan,21
limitando,23
limitándose,2
limitante,3
limitar,76
limitara,2
limitará,12
limitaré,6
limitaremos,11
limitaría,6
limitarlas,3
limitarlo,6
limitarme,8
limitarnos,3
limitaron,4
limitarse,19
limitarte,12
limitas,9
limítate,22
limite,48
limité,4
límite,1137
limitémonos,7
limitemos,4
limiten,12
limítense,4
limites,60
límites,748
limítese,11
limito,8
limitó,14
limo,47
limó,4
limón,372
limonada,297
limonadas,12
limonero,21
limoneros,10
limones,96
limosna,80
limosnas,29
limpia,1470
limpiaba,86
limpiábamos,7
limpiaban,4
limpiabas,5
limpiabotas,10
limpiad,3
limpiada,14
limpiadas,3
limpiado,141
limpiador,118
limpiadora,20
limpiadoras,8
limpiadores,39
limpiados,6
límpiala,14
límpialas,2
límpiale,6
límpialo,55
límpialos,3
límpiame,14
limpiámelo,3
limpiamente,38
limpiamos,70
limpian,84
limpiando,459
limpiándola,7
limpiándole,2
limpiándolo,10
limpiándome,8
limpiándose,3
limpiándote,4
limpiaparabrisas,73
limpiapiscinas,2
limpiar,1660
limpiara,18
limpiará,40
limpiáramos,2
limpiaran,9
limpiarán,25
limpiaras,15
limpiarás,26
limpiaré,147
limpiaremos,46
limpiaría,26
limpiaríamos,2
limpiarían,2
limpiarías,7
limpiarla,52
limpiarlas,8
limpiarle,19
limpiarles,3
limpiarlo,131
limpiarlos,13
limpiarme,47
limpiarnos,11
limpiaron,64
limpiarse,47
limpiarte,83
limpiártelo,3
limpias,353
limpiases,2
limpiaste,72
límpiate,5
límpiate,79
limpiaventanas,3
limpie,149
limpié,125
límpielo,12
límpieme,2
limpiemos,40
limpiémosla,3
limpiémoslo,3
limpien,148
límpienlo,22
límpiense,5
limpies,51
límpiese,6
limpieza,833
limpiezas,11
limpio,1864
limpió,141
limpios,260
limusina,429
limusinas,56
linaje,99
linajes,7
lince,34
linces,23
linchado,8
linchadores,6
linchamiento,14
linchamientos,5
linchan,3
linchando,2
linchar,11
lincharán,3
lincharlo,3
lincharme,2
linchemos,4
linchen,3
línchenlo,5
linda,5307
lindas,696
linde,2
lindísima,21
lindísimas,8
lindísimo,16
lindísimos,2
lindo,6149
lindos,665
lindura,34
línea,5113
lineal,28
lineales,11
líneas,1100
linfáticas,4
linfático,34
linfáticos,34
linfocitos,12
linfocitosis,2
linfoma,81
lingote,8
lingotes,35
lingüista,16
lingüistas,10
lingüística,28
lino,76
linóleo,15
linterna,426
linternas,102
lió,10
lío,1026
líos,424
lioso,3
lípidos,4
liposucción,54
liposucciones,5
lipotimia,4
líquida,92
liquidación,96
liquidaciones,5
liquidada,6
liquidado,29
liquidados,4
liquídalo,12
liquídalos,10
liquidamos,16
liquidan,9
liquidando,8
liquidar,103
liquidará,3
liquidaran,2
liquidarán,3
liquidarás,2
liquidaré,18
liquidaremos,3
liquidaría,3
liquidarían,2
liquidarla,8
liquidarlo,32
liquidarlos,7
liquidarme,10
liquidarnos,3
liquidaron,14
liquidarte,8
liquidas,4
líquidas,2
liquidaste,6
liquide,4
liquidé,9
liquidemos,7
liquiden,5
liquídenlo,7
liquides,3
liquido,34
liquidó,22
líquido,536
líquidos,112
lira,7
liras,36
lírica,9
lírico,6
lirio,27
lirios,70
lirón,6
lisa,1558
lisboa,54
lisboa,54
lisérgico,10
lisiada,46
lisiado,107
lisiados,41
lisis,19
liso,47
lisos,11
lista,10152
listada,13
listadas,8
listado,80
listados,23
listas,724
listilla,2
listillo,22
listísima,2
listo,10717
listón,49
listones,17
listos,4241
litera,82
literal,92
literales,5
literalmente,684
literaria,56
literarias,20
literario,65
literarios,12
literas,35
literatos,3
literatura,440
litigación,3
litigado,4
litigador,4
litigando,7
litigante,13
litigantes,6
litigar,31
litigarás,3
litigaría,2
litigarlo,2
litigas,3
litigaste,6
litigio,43
litigios,26
litio,48
litoral,12
litosfera,4
litro,134
litros,273
little,434
lituana,6
lituanas,4
lituania,17
lituano,10
lituanos,7
liturgia,6
litúrgico,2
liverpool,48
liviana,76
livianas,24
liviano,127
livianos,33
lividez,24
lívido,3
llaga,25
llagas,45
llama,10924
llamaba,1849
llamábamos,122
llamaban,378
llamabas,156
llamad,17
llamada,5968
llamadas,2095
llamadles,2
llamadme,5
llamado,5877
llamador,13
llamados,439
llamáis,7
llámala,216
llámalas,8
llámale,21
llámales,8
llámalo,376
llámalos,116
llámame,2595
llamamiento,17
llamamientos,3
llamamos,1216
llaman,2755
llamando,1576
llamándola,38
llamándolas,3
llamándole,6
llamándolo,39
llamándolos,8
llamándome,100
llamándonos,5
llamándose,19
llamándote,63
llámanos,86
llamar,7076
llamara,346
llamará,518
llamarada,28
llamaradas,9
llamáramos,19
llamaran,84
llamarán,139
llamaras,240
llamarás,240
llamaré,3937
llamaremos,504
llamaría,578
llamaríamos,45
llamarían,90
llamarías,158
llamarla,642
llamarlas,43
llamarle,111
llamarles,19
llamarlo,1024
llamarlos,218
llamarme,1402
llamarnos,111
llamaron,1037
llamarón,3
llamarse,137
llamarte,1110
llamas,4085
llamase,19
llamásemos,2
llamasen,6
llamases,2
llamaste,1721
llamativa,32
llamativamente,2
llamativas,6
llamativo,79
llamativos,17
llame,2335
llamé,2463
llameante,9
llameantes,8
llámela,16
llámele,6
llámelo,59
llámelos,25
llámeme,440
llamemos,203
llamémosla,13
llamémoslas,5
llamémosle,10
llamémoslo,39
llamémoslos,5
llamen,895
llámenla,6
llámenle,2
llámenlo,24
llámenlos,4
llámenme,188
llámenos,71
llames,1115
llamo,5579
llamó,5075
llana,12
llanamente,24
llanero,26
llano,22
llanos,16
llanta,105
llantas,173
llanto,275
llantos,60
llanura,49
llanuras,37
llave,3245
llavero,75
llaveros,13
llaves,2836
llega,3176
llegaba,291
llegábamos,26
llegaban,92
llegabas,34
llegada,635
llegadas,35
llegado,3103
llegados,39
llegáis,4
llegamos,2441
llegan,1003
llegando,1069
llegar,10161
llegara,533
llegará,1397
llegáramos,57
llegaran,141
llegarán,413
llegaras,177
llegarás,336
llegaré,640
llegaremos,742
llegaría,297
llegaríamos,63
llegarían,52
llegarías,95
llegarle,15
llegarles,7
llegarme,6
llegarnos,4
llegaron,1510
llegarte,5
llegas,1318
llegase,48
llegásemos,13
llegasen,3
llegases,6
llegaste,1378
llegasteis,3
llégate,2
llego,1267
llegó,5614
llegue,2527
llegué,2269
lleguéis,2
lleguemos,675
lleguen,588
llegues,593
llena,2198
llenaba,40
llenaban,13
llenabas,4
llenad,2
llenada,5
llenado,86
llenados,6
llénala,18
llénale,2
llénalo,29
llénalos,6
lléname,12
llenamos,42
llenan,97
llenando,135
llenándolas,6
llenándole,7
llenándolo,5
llenándolos,2
llenándome,6
llenándose,6
llenándote,3
llénanos,2
llenar,580
llenara,15
llenará,47
llenaran,6
llenarán,15
llenaras,5
llenarás,5
llenaré,47
llenaremos,19
llenaría,16
llenaríamos,2
llenarían,3
llenarla,39
llenarlas,4
llenarle,13
llenarlo,50
llenarlos,11
llenarme,20
llenarnos,7
llenaron,60
llenarse,33
llenarte,17
llenas,376
llenaste,42
llénate,7
llene,132
llené,83
llénela,11
llénelo,8
llénelos,3
llenemos,19
llenémosla,2
llenen,71
llénenla,3
llénenlas,2
llénenlo,7
llénenlos,2
llénenme,3
llénense,4
llenes,40
llénese,2
lleno,2775
llenó,185
llenos,444
lleva,5886
llevaba,12
llevaba,1492
llevabais,2
llevábamos,145
llevaban,294
llevabas,190
llevad,7
llevada,85
llevadas,30
llevadera,6
llevaderas,2
llevadero,11
llevadla,6
llevadle,2
llevadles,4
llevadlo,9
llevadme,5
llevado,1205
llevados,89
lleváis,28
llévala,278
llévalas,17
llévale,79
llévales,10
llévalo,392
llévalos,93
llévame,761
llévamelo,2
llevamos,1566
llevan,1796
llevando,989
llevándola,14
llevándolas,7
llevándole,7
llevándoles,3
llevándolo,44
llevándolos,15
llevándome,23
llevándonos,13
llevándose,59
llevándoselas,2
llevándote,25
llévanos,123
llevaos,15
lleváoslo,4
llevar,5597
llevara,418
llevará,1731
lleváramos,31
llevaran,135
llevarán,376
llevaras,95
llevarás,440
llevaré,2701
llevaremos,773
llevaría,573
llevaríamos,26
llevarían,83
llevarías,120
llevarla,790
llevarlas,100
llevarle,274
llevarles,44
llevarlo,1005
llevarlos,315
llevarme,1131
llevármela,55
llevármelas,5
llevármelo,58
llevármelos,12
llevarnos,469
llevárnosla,21
llevárnoslas,5
llevárnoslo,27
llevárnoslos,4
llevaron,1545
llevaros,12
llevarse,525
llevársela,83
llevárselas,16
llevárselo,141
llevárselos,21
llevarte,1430
llevártela,42
llevártelas,6
llevártelo,70
llevártelos,9
llevas,2501
llevase,22
llévasela,8
llévaselas,5
llévaselo,36
llévaselos,3
llevásemos,4
llevasen,8
llevases,4
llevaste,545
llevasteis,2
llévate,580
llévatela,127
llévatelas,18
llévatelo,233
llévatelos,60
lleve,1873
llevé,888
llevéis,6
llévela,31
llévelas,2
llévelo,74
llévelos,28
lléveme,103
llevémonos,10
llevemos,273
llevémosla,35
llevémoslas,5
llevémosle,8
llevémoslo,90
llevémoslos,10
lleven,718
llévenla,78
llévenlas,12
llévenle,10
llévenlo,234
llévenlos,61
llévenme,91
llévenos,47
llévense,140
llévensela,52
llévenselas,6
llevenselo,203
llévenselos,41
lleves,563
llévese,104
llévesela,22
lléveselas,3
lléveselo,49
lléveselos,16
llevo,3758
llevó,3594
llora,557
lloraba,139
llorábamos,3
lloraban,19
llorabas,28
llorad,5
llorado,77
llórales,2
lloramos,66
lloran,136
llorando,1232
llorándole,4
llorar,1992
llorara,12
llorará,24
lloráramos,2
lloraran,3
llorarán,15
lloraras,3
llorarás,23
lloraré,33
lloraremos,18
lloraría,32
lloraríamos,2
llorarían,4
llorarías,11
llorarle,10
lloraron,19
lloras,209
llorase,2
lloraste,83
llore,98
lloré,227
lloréis,3
lloremos,7
lloren,54
llores,537
llorica,5
lloriquea,7
lloriqueaba,5
lloriqueabas,2
lloriquean,10
lloriqueando,24
lloriquear,80
lloriquees,12
lloriqueo,25
lloriqueó,2
lloriqueos,19
lloro,179
lloró,184
llorón,123
llorona,74
lloronas,6
llorones,31
lloros,3
llorosa,3
llorosas,2
lloroso,7
llorosos,19
llosa,13
llover,266
lloverá,33
llovería,11
llovía,67
llovido,33
lloviendo,266
lloviera,18
llovieron,8
llovió,49
llovizna,12
lloviznaba,2
lloviznas,4
llueva,125
llueve,249
lluvia,1377
lluvias,111
lluvioso,35
lluviosos,9
lo,618366
loable,14
loba,30
lobezno,4
lobito,6
lobitos,3
lobo,994
lobos,385
lobotomía,50
lobotomías,4
lóbulo,159
lóbulos,36
loca,5270
locación,53
locaciones,14
local,1686
locales,651
localice,24
localicé,38
localíceme,2
localicemos,11
localicen,29
localícenlo,2
localices,13
localidad,30
localidades,24
localiza,50
localizaba,3
localizable,9
localización,284
localizaciones,21
localizada,45
localizadas,3
localizado,228
localizador,132
localizadora,10
localizadoras,6
localizadores,20
localizados,17
localízalo,3
localizamos,53
localizan,7
localizando,30
localizar,381
localizará,8
localizaran,3
localizarán,3
localizaré,3
localizaremos,10
localizarla,52
localizarlas,3
localizarle,6
localizarles,2
localizarlo,119
localizarlos,24
localizarme,25
localizarnos,24
localizaron,30
localizarte,42
localizas,4
localizaste,23
localizo,12
localizó,45
locamente,126
locas,523
loción,143
lociones,9
loco,9856
locomoción,2
locomotora,62
locomotoras,15
locomotores,2
locos,2038
locuaz,12
locución,11
locura,3945
locuras,275
locutor,34
locutora,11
locutores,5
locutorio,4
lodo,283
loft,109
logarítmico,3
logaritmo,3
logaritmos,3
lógica,555
lógicamente,33
lógicas,13
lógico,444
lógicos,7
logística,54
logísticamente,4
logísticas,5
logístico,8
logísticos,4
logo,94
logos,16
logotipo,77
logotipos,7
logra,399
lograba,67
lográbamos,5
lograban,9
lograbas,5
lograda,10
logradas,2
logrado,618
logrados,2
logramos,855
logran,164
logrando,76
lograr,1249
lograra,55
logrará,168
lográramos,13
lograran,9
lograrán,44
lograras,36
lograrás,210
lograré,109
lograremos,240
lograría,84
lograríamos,25
lograrían,16
lograrías,49
lograrla,5
lograrlo,601
lograron,276
lograrse,7
logras,272
lograse,2
lograsen,2
lograste,698
logre,184
logré,735
logremos,63
logren,34
logres,59
logro,669
logró,773
logros,192
lola,553
lolita,42
lolo,28
loma,39
lombardo,119
lombrices,48
lombriz,75
lomo,130
lomos,10
lona,119
lonas,12
londinense,17
londinenses,6
londres,1832
longaniza,6
longevidad,20
longevos,3
longitud,119
longitudes,13
longitudinal,3
lópez,185
loquero,85
loqueros,9
loquísimo,4
loquita,29
loquitas,3
loquito,20
loquitos,9
lorazepam,22
lorca,16
lord,955
lorena,16
lorenzo,272
lorito,57
loro,169
loros,11
los,294612
losa,33
losada,10
losas,15
lose,18
lot,40
lote,248
lotería,645
loterías,6
lotes,38
loto,83
louisiana,141
lourdes,43
louvre,65
loyola,20
lozano,40
lubina,19
lubinas,2
lubricación,16
lubricada,4
lubricadas,2
lubricado,10
lubricador,2
lubricados,4
lubrícalo,3
lubricando,2
lubricante,91
lubricantes,15
lubricar,12
lubricaré,2
lubrico,3
lubriques,2
lucas,2191
luce,1127
lucecita,34
lucecitas,10
lucen,229
lucero,10
luces,3046
lúcete,27
lucha,1710
luchaba,75
luchábamos,13
luchaban,29
luchabas,7
luchad,6
luchadas,2
luchado,143
luchador,265
luchadora,56
luchadoras,2
luchadores,96
lucháis,3
luchamos,209
luchan,137
luchando,576
luchar,1426
luchara,16
luchará,38
lucharan,4
lucharán,29
lucharas,2
lucharás,13
lucharé,55
lucharemos,58
lucharía,24
lucharían,3
lucharías,5
lucharon,68
luchas,148
luchase,2
luchaste,45
luche,62
luché,116
luchemos,30
luchen,62
luches,49
lucho,90
luchó,166
lucí,13
lucía,387
lucíamos,2
lucían,86
lucías,22
lúcida,36
lúcidas,3
lucidez,41
lucido,25
lúcido,81
lúcidos,7
luciendo,52
luciéndose,6
luciéndote,3
luciera,12
lucieran,3
lucieras,2
luciérnaga,24
luciérnagas,44
lucieron,10
lucifer,99
lucimos,31
lucinda,189
lució,202
lucios,3
lucir,297
lucirá,28
lucirán,7
lucirás,14
luciré,14
luciremos,2
luciría,20
lucirías,11
lucirlo,2
lucirme,5
lucirnos,3
lucirse,32
lucirte,13
luciste,49
lucran,2
lucrando,3
lucrar,9
lucraron,2
lucrarse,4
lucrativa,31
lucrativas,7
lucrativo,57
lucrativos,11
lucrecia,119
lucro,51
ludópatas,2
ludopatía,3
luego,26292
lugar,28741
lugareña,2
lugareñas,3
lugareño,9
lugareños,48
lugares,2175
lugarteniente,33
lugartenientes,5
lugo,19
lúgubre,35
lúgubres,9
luigi,45
luis,495
luisa,112
luisiana,50
lujo,712
lujos,55
lujosa,48
lujosas,16
lujoso,122
lujosos,33
lujuria,161
lujuriosa,17
lujuriosas,4
lujurioso,30
lujuriosos,13
lumbago,2
lumbar,115
lumbares,12
lumbre,21
lumbrera,4
lumbreras,9
lumínicas,2
lumínico,2
luminiscencia,4
luminiscente,2
luminosa,45
luminosas,19
luminosidad,8
luminoso,75
luminosos,18
luna,2746
lunar,355
lunares,72
lunas,120
lunática,72
lunáticas,4
lunático,215
lunáticos,77
lunes,1774
lupa,33
lupin,10
lupita,44
lupo,42
lupus,148
lusitania,15
lustra,14
lustrador,59
lustrar,34
lustre,14
lustro,13
luterana,13
luterano,10
luteranos,9
lutero,77
luto,168
luxación,2
luxemburgo,27
luz,6753
luzca,75
luzcamos,3
luzcan,26
luzcas,22
luzco,177
lycra,23
mabel,94
macabeos,5
macabra,19
macabras,3
macabro,40
macabros,2
macaco,4
macacos,2
macadamia,20
macanuda,4
macanudo,6
macanudos,3
macarena,14
macarra,2
macarras,5
macarrón,14
macarrones,150
macedonia,58
macedonios,11
maceta,58
macetas,33
machaca,12
machacada,5
machacado,12
machacamos,2
machacando,12
machacándote,2
machacar,30
machacará,2
machacaré,3
machacarle,3
machacarme,2
machacarte,2
machacas,2
machaco,6
machacó,7
machaque,3
machaquen,3
machaques,4
machete,55
machetes,15
machine,3
machismo,15
machista,65
machistas,25
machito,12
machitos,4
macho,532
machos,153
machote,24
machotes,6
macintosh,109
maciza,13
macizas,4
macizo,35
macizos,3
macrobiótica,2
macrobiotico,2
macroeconomía,6
macrofiesta,2
macroscópica,4
macroscópico,4
mácula,4
máculas,2
madagascar,25
madalena,2
madeira,22
madeja,6
madera,1136
maderas,37
maderera,16
madero,22
maderos,12
madrastra,190
madrastras,5
madre,25663
madres,853
madreselva,8
madrid,386
madrigal,11
madriguera,62
madrigueras,17
madrina,230
madrinas,12
madrinas,12
madrona,12
madruga,22
madrugada,257
madrugado,9
madrugador,16
madrugadora,13
madrugadores,9
madrugamos,4
madrugan,5
madrugando,2
madrugar,44
madrugaremos,2
madrugas,2
madrugo,2
madrugó,5
madura,378
maduraba,2
maduración,13
madurado,65
maduramos,6
maduran,14
madurando,34
madurar,152
madurara,6
madurará,6
madurarán,6
maduraras,2
madurarás,5
maduraron,4
maduras,63
maduraste,11
madure,32
maduré,20
maduremos,4
maduren,12
madures,23
madurez,157
maduro,273
maduró,12
maduros,78
maese,15
maestra,1017
maestras,83
maestre,4
maestres,2
maestría,111
maestrías,5
maestro,2454
maestros,391
mafia,539
mafias,8
mafiosa,31
mafiosas,5
mafioso,187
mafiosos,111
maga,27
magallanes,32
magazine,38
magazines,4
magdalena,183
magdalenas,66
magenta,19
magia,1582
magias,3
mágica,489
mágicamente,72
mágicas,156
mágico,550
mágicos,165
magisterio,18
magistrado,88
magistrados,10
magistral,17
magistratura,11
magma,36
magna,24
magnánima,3
magnánimo,15
magnate,104
magnates,17
magnesio,40
magnética,175
magnéticamente,4
magnéticas,52
magneticen,2
magnético,94
magnéticos,33
magnetismo,45
magnetófono,7
magnetófonos,3
magnetómetro,6
magnífica,307
magnificar,3
magníficas,58
magnificencia,10
magnifico,63
magnífico,785
magníficos,78
magnifique,9
magnitud,121
magno,50
magnolia,21
mago,687
magos,174
magra,12
magullada,6
magulladas,3
magullado,9
magullados,4
magulladura,9
magulladuras,22
magullar,2
magulló,2
magullones,2
mahoma,77
mail,68
maillot,2
maite,5
maíz,619
maizal,20
maizales,5
maja,19
majadería,2
majadero,10
majaderos,2
majareta,2
majas,18
majestad,1660
majestades,16
majestuosa,23
majestuosamente,5
majestuosas,10
majestuosidad,9
majestuoso,22
majestuosos,12
majo,27
majos,2
mal,22506
mala,6224
malabares,58
malabarismo,6
malabarismos,14
malabarista,17
malabaristas,15
malacostumbrando,2
málaga,22
malagueña,2
malamente,9
malandrín,2
malandrines,7
malaria,79
malas,2343
malasia,53
malayo,12
malayos,2
malcría,4
malcriada,60
malcriadas,7
malcriado,69
malcriados,37
malcriando,9
malcriar,8
malcriarlo,2
malcriarme,3
malcriaron,4
malcriarte,2
malcrías,7
malcríe,3
malcríes,4
malcrió,3
malcrío,3
maldad,452
maldades,23
maldecía,7
maldecida,4
maldecido,37
maldecidos,9
maldecimos,5
maldecir,92
maldecirá,5
maldecirán,5
maldecirás,3
maldeciría,6
maldecirían,2
maldecirlo,3
maldecirme,3
maldecirte,6
maldice,15
maldicen,9
maldices,14
maldiciendo,47
maldiciéndome,3
maldición,6892
maldiciones,49
maldiga,20
maldigan,7
maldigas,18
maldigo,88
maldije,17
maldijera,2
maldijeran,3
maldijeron,7
maldijiste,4
maldijo,31
maldita,9565
malditas,937
maldito,10368
malditos,2202
maldivas,7
maldonado,29
maleable,7
maleables,3
maleante,26
maleantes,29
malecón,13
maleducada,45
maleducado,93
maleducados,12
maléfica,12
maléficas,2
maleficio,54
maleficios,13
maléfico,24
maléficos,7
malentender,2
malentendí,4
malentendida,3
malentendido,483
malentendidos,40
malentendiendo,4
malentendió,5
malentendiste,11
malentienda,10
malentiendan,8
malentiendas,63
malentiende,4
malentienden,2
males,106
malestar,76
maleta,784
maletas,472
maletera,27
maletero,254
maleteros,11
maletín,654
maletines,54
maletita,2
malévola,14
malévolas,3
malevolencia,8
malévolo,25
malévolos,3
maleza,62
malezas,13
malformación,16
malformaciones,6
malfuncionamiento,11
malfuncionamientos,3
malgasta,15
malgastada,6
malgastado,16
malgastados,5
malgastamos,3
malgastan,6
malgastando,26
malgastar,50
malgastarás,2
malgastarla,3
malgastas,13
malgastaste,3
malgaste,4
malgasté,5
malgastemos,3
malgasten,12
malgastes,23
malgasto,3
malgastó,3
malhablada,5
malhablado,7
malhablados,4
malhechor,15
malhechores,29
malherida,11
malherido,57
malheridos,5
malhumor,19
malhumorada,39
malhumoradas,2
malhumorado,83
malhumorados,8
malibú,258
malicia,72
maliciosa,21
maliciosamente,12
maliciosas,8
malicioso,33
maliciosos,16
maligna,72
malignas,36
malignidad,3
maligno,192
malignos,69
malintención,2
malintencionada,9
malintencionado,7
malinterpreta,13
malinterpretaba,2
malinterpretada,7
malinterpretado,27
malinterpretamos,2
malinterpretan,2
malinterpretando,13
malinterpretar,12
malinterpretaran,2
malinterpretarlo,7
malinterpretarnos,2
malinterpretaron,5
malinterpretarse,2
malinterpretarte,2
malinterpretas,9
malinterpretaste,28
malinterprete,35
malinterpreté,19
malinterpreten,30
malinterpretes,161
malinterpreto,2
malinterpretó,17
malísima,32
malísimas,6
malísimo,96
malísimos,19
malita,3
malito,10
malla,64
mallas,60
mallorca,8
malnacido,38
malnacidos,15
malnutrición,7
malo,9346
malograda,3
malogrado,5
malograr,11
malogre,2
malogro,4
malogró,2
maloliente,48
malolientes,9
malos,1822
malparado,8
malpensada,3
malpensado,3
malta,73
malteada,69
malteadas,33
maltés,27
maltrata,26
maltrataba,18
maltrataban,10
maltratada,28
maltratadas,18
maltratado,45
maltratador,4
maltratados,11
maltratan,13
maltratando,18
maltratándola,2
maltratar,22
maltratara,3
maltratará,3
maltrataran,2
maltratarlos,6
maltratarme,8
maltratarnos,2
maltrataron,9
maltratarte,4
maltratas,9
maltrate,4
maltraté,4
maltraten,12
maltrates,6
maltrato,63
maltrató,14
maltratos,10
maltrecha,11
maltrecho,10
malucho,2
malva,15
malvada,365
malvadas,53
malvado,642
malvados,214
malvas,3
malvavisco,44
malvaviscos,109
malversación,51
malversado,5
malversando,4
malversó,6
malvinas,27
malviviente,11
malvivientes,4
mamá,32739
mamaba,14
mamaban,2
mamada,234
mamadas,80
mamadera,16
mamado,3
mámame,9
mámamela,16
maman,16
mamando,18
mamándosela,4
mamar,71
mamara,4
mamaran,2
mamaras,9
mamarás,2
mamaria,3
mamaría,2
mamaríamos,3
mamarla,10
mamarle,4
mamarlo,2
mamarme,2
mamármela,2
mamarrachas,14
mamarracho,7
mamársela,9
mamarte,2
mamártela,4
mamas,72
mamás,196
mamaste,17
mambo,74
mambos,3
mame,82
mamé,10
mameluco,10
mamelucos,5
mamen,28
mames,10
mami,2539
mamífero,54
mamíferos,75
mamita,190
mamo,5
mamó,9
mamografía,9
mamografías,3
mamón,71
mamones,9
mamotreto,5
mampara,6
mamparas,9
mampostería,14
mamut,49
mana,11
maná,14
manaba,2
manada,256
manadas,34
mánager,169
mánagers,7
manantial,91
manantiales,8
manar,3
manatí,10
manatíes,9
manazas,5
manca,6
mancha,593
manchada,53
manchadas,28
manchado,118
manchados,20
manchamos,2
manchan,11
manchando,15
manchar,51
manchara,7
manchará,8
mancharan,2
mancharán,3
mancharás,2
mancharé,2
mancharía,4
mancharla,2
mancharlo,3
mancharme,7
mancharon,8
mancharse,3
mancharte,4
manchas,388
manchaste,35
manche,20
manché,21
manchen,7
manches,14
manchester,128
manchita,7
manchitas,5
mancho,7
manchó,22
manchones,2
manchuria,24
mancillada,3
mancillado,5
mancillados,13
mancillan,3
mancillar,8
mancillaron,2
mancilló,2
manco,56
mancomunidad,43
mancuerna,4
mancuernas,3
manda,870
mandaba,57
mandábamos,3
mandaban,25
mandabas,6
mandada,4
mandado,270
mandados,84
mandala,31
mándala,19
mándalas,5
mándale,66
mándales,4
mándalo,42
mándalos,20
mandamás,21
mandamases,11
mándame,81
mándamela,4
mándamelas,2
mándamelo,10
mandamiento,70
mandamientos,105
mandamos,140
mandan,218
mandando,113
mandándole,4
mandándolo,3
mandándolos,2
mandándome,8
mandándonos,4
mandándote,6
mándanos,10
mandar,669
mandara,27
mandará,56
mandáramos,3
mandaran,20
mandarán,48
mandaras,6
mandarás,14
mandaré,211
mandaremos,51
mandaría,46
mandaríamos,2
mandarían,13
mandarías,8
mandarín,50
mandarina,37
mandarinas,10
mandarines,4
mandarla,48
mandarlas,9
mandarle,55
mandarles,17
mandarlo,90
mandarlos,38
mandarme,110
mandármela,3
mandármelas,2
mandármelo,2
mandarnos,32
mandaron,272
mandarse,2
mandársela,5
mandárselo,6
mandárselos,2
mandarte,67
mandártelas,2
mandártelo,2
mandas,254
mandase,5
mándaselo,4
mandásemos,3
mandaste,215
mandatario,4
mandatarios,2
mandato,177
mandatos,21
mande,182
mandé,443
mándela,92
mándelo,7
mándelos,8
mándeme,20
mándemelo,2
mandemos,25
mandémoslo,2
manden,138
mándenlo,5
mándenlos,9
mándenme,9
mándenmela,3
mándenos,7
mandes,63
mandíbula,232
mandíbulas,33
mandil,3
mando,1713
mandó,808
mandón,34
mandona,52
mandonas,4
mandos,44
mandrágora,16
mandrágoras,9
mandril,8
mandriles,4
manecilla,6
manecillas,9
maneja,599
