trigram,frequency,probability
eoj,5694037,9.457164299174436e-07
kpc,5688090,9.447286991372048e-07
hcs,5686060,9.443915386388216e-07
jte,5681851,9.436924703936516e-07
fpg,5681260,9.43594311844615e-07
rrw,5680676,9.434973159179865e-07
oiv,5680519,9.434712399582593e-07
jho,5677905,9.430370835332476e-07
nxa,5674067,9.423996342757133e-07
igj,5673812,9.42357281602271e-07
uxn,5673530,9.423104445281114e-07
qho,5671507,9.419744466521365e-07
xpt,5670409,9.417920810229617e-07
aqd,5667897,9.41374865667327e-07
ulz,5665401,9.409603077343394e-07
zro,5663087,9.405759779839657e-07
dnp,5658209,9.397657962543533e-07
rhc,5657657,9.396741151730195e-07
xpw,5656904,9.395490502196783e-07
ylg,5646340,9.37794486916762e-07
lmx,5645731,9.37693338767247e-07
dwl,5644445,9.374797484219658e-07
sxt,5643776,9.373686349375233e-07
bmx,5636779,9.362065107960518e-07
cih,5635087,9.359254883510939e-07
yxi,5631139,9.35269769312859e-07
xaz,5627727,9.347030739333105e-07
zzf,5627594,9.346809841075543e-07
ynp,5627251,9.346240156095517e-07
gih,5626178,9.344458022032634e-07
bcf,5622282,9.337987197886323e-07
bns,5616987,9.329192789812732e-07
ogj,5611801,9.320579418656992e-07
ebk,5608202,9.314601878589597e-07
lgt,5606767,9.31221850265275e-07
luj,5605646,9.310356645910447e-07
bxm,5604192,9.307941713079662e-07
nuh,5603832,9.307343792984007e-07
zka,5602373,9.304920555707451e-07
ktv,5601734,9.303859247537664e-07
bml,5599347,9.29989470512564e-07
ksq,5597846,9.29740171050459e-07
xpd,5597171,9.296280610325236e-07
cll,5597038,9.296059712067675e-07
gtp,5596597,9.295327259950498e-07
mvs,5596520,9.295199371485594e-07
pmj,5591058,9.286127594923185e-07
ijs,5589207,9.283053289098026e-07
vif,5588174,9.281337590601327e-07
tzw,5585855,9.277485988651816e-07
zsu,5585567,9.277007652575292e-07
nzc,5583312,9.273262347531676e-07
dfv,5581804,9.270757726686543e-07
mdn,5568246,9.248239391528517e-07
mng,5567575,9.247124934905782e-07
zuc,5563801,9.240856739236333e-07
rhr,5562500,9.238695922446201e-07
pmn,5558967,9.23282800106301e-07
dtb,5557543,9.230462894906864e-07
ibw,5554429,9.225290886079449e-07
htz,5553094,9.223073599058062e-07
tdk,5552923,9.222789587012626e-07
njs,5550760,9.219197083771232e-07
jeh,5549250,9.21668914114779e-07
lmv,5546180,9.211590211443178e-07
frw,5544785,9.209273271072515e-07
yrc,5544736,9.209191887503939e-07
cez,5541089,9.203134624757124e-07
tdj,5536576,9.195639032002427e-07
zau,5535379,9.193650947684374e-07
dhl,5532741,9.189269522094548e-07
tnr,5525363,9.17701548191193e-07
blm,5525214,9.176768009427895e-07
zso,5520640,9.169171102434768e-07
nfm,5518465,9.165558668523519e-07
tws,5515277,9.160263753898665e-07
jdo,5513059,9.156579901753768e-07
vyr,5512980,9.156448691510555e-07
qle,5511784,9.154462268081657e-07
zik,5507367,9.147126120685801e-07
mnb,5506241,9.145255959497725e-07
jdb,5506063,9.144960321228207e-07
uxk,5505589,9.144173059768928e-07
vlc,5498418,9.132262823641313e-07
ikc,5498237,9.13196220270433e-07
dbh,5497493,9.13072650117331e-07
zko,5493698,9.124423426831614e-07
rvu,5493189,9.123578034251924e-07
oyz,5492880,9.123064819503153e-07
hhy,5488396,9.11561739253394e-07
suu,5486328,9.112182673762234e-07
yek,5485004,9.109983656521547e-07
jid,5483113,9.106842915130204e-07
mij,5477534,9.097576814536707e-07
ynw,5473050,9.090129387567494e-07
syk,5472680,9.089514858580293e-07
yez,5470113,9.085251356120442e-07
nbp,5469704,9.084572052456212e-07
mzo,5461969,9.071725074845404e-07
pgn,5460233,9.068841771273023e-07
rux,5452544,9.056071194563326e-07
dks,5450478,9.052639797569928e-07
vvo,5448039,9.048588888921866e-07
rbm,5447960,9.048457678678653e-07
snw,5447264,9.047301699827053e-07
xki,5447096,9.047022670449082e-07
gza,5446731,9.046416445907653e-07
lrp,5444765,9.043151137829716e-07
rwg,5441942,9.038462447746289e-07
rxs,5441106,9.037073944413045e-07
fns,5431788,9.02159777927051e-07
ppb,5431526,9.021162626312005e-07
gmd,5417805,8.998373566221778e-07
lpk,5412285,8.989205458088403e-07
hww,5411948,8.988645738443304e-07
sfn,5411645,8.988142489029461e-07
aqo,5409826,8.985121331657249e-07
mws,5406465,8.979539083208648e-07
fik,5404795,8.97676539832047e-07
bgn,5403298,8.974279047256039e-07
dws,5391345,8.95442643919114e-07
azh,5386498,8.946376109458808e-07
fsg,5386248,8.945960887170159e-07
txh,5383871,8.942012953649682e-07
qlo,5381970,8.938855603366792e-07
prr,5381571,8.938192908594109e-07
dvt,5380730,8.936796100815092e-07
glc,5379353,8.934509056449212e-07
pvp,5378619,8.933289963809737e-07
jut,5378527,8.933137162007514e-07
ivn,5377902,8.932099106285892e-07
dnh,5365855,8.91209037464046e-07
xdu,5360480,8.903163095434501e-07
vij,5357921,8.898912880087888e-07
mgh,5354300,8.892898800459092e-07
pfc,5353284,8.891211337078021e-07
bgy,5351254,8.887839732094189e-07
hfs,5350448,8.886501055435584e-07
ocw,5347942,8.882338867214164e-07
qpo,5347353,8.881360603502106e-07
yub,5345366,8.878060416751922e-07
ahk,5343775,8.875417942106958e-07
ikb,5340269,8.86959486473094e-07
fxm,5339145,8.867728025321173e-07
brl,5339066,8.86759681507796e-07
zou,5336839,8.863898014930673e-07
lny,5333902,8.859019983483621e-07
suw,5331392,8.854851151705582e-07
bzo,5328601,8.850215610075102e-07
smv,5327663,8.84865769604809e-07
zfr,5326369,8.84650850548204e-07
dtt,5323732,8.842128740781368e-07
uol,5319700,8.835432035710033e-07
fdn,5317564,8.831884376475814e-07
ggb,5315907,8.829132283146647e-07
sxc,5313343,8.82487376335426e-07
bxd,5311560,8.821912397991613e-07
mcy,5310537,8.82021330838646e-07
vve,5309647,8.818735117038868e-07
twt,5308961,8.817595747078815e-07
ehb,5308798,8.817325022146616e-07
yud,5308783,8.817300108809297e-07
ebx,5307262,8.814773896405155e-07
mcv,5303272,8.808146948678313e-07
gij,5302792,8.807349721884106e-07
phg,5296843,8.797469092303408e-07
hza,5294891,8.794227036673635e-07
vsf,5294368,8.793358391645781e-07
hht,5292800,8.790754117451371e-07
zog,5291002,8.787767838751406e-07
mnn,5290325,8.786643416793744e-07
lcf,5287697,8.782278600095463e-07
xov,5285758,8.7790581360247e-07
fll,5281014,8.771178877875291e-07
swy,5279338,8.768395227652186e-07
fej,5277990,8.766156349071789e-07
pvs,5272439,8.756936753374621e-07
vci,5271875,8.756000011891428e-07
yrm,5269202,8.75156045518119e-07
tzr,5266835,8.747629130552259e-07
mfd,5265704,8.745750664918409e-07
crl,5265407,8.745257380839495e-07
oxu,5264350,8.743501821003086e-07
zaz,5260009,8.736291901182979e-07
ldq,5256169,8.729914086829327e-07
vdl,5252658,8.724082705007536e-07
dsx,5249489,8.718819347276618e-07
ykl,5249272,8.71845893433007e-07
ycn,5249057,8.718101843161833e-07
cpy,5243160,8.708307579817173e-07
vfs,5241992,8.706367661284604e-07
dgc,5240824,8.704427742752034e-07
tlm,5228202,8.68346399984271e-07
swn,5219288,8.668658833918632e-07
efx,5218122,8.666722237164372e-07
bnu,5216921,8.664727509289701e-07
plm,5215048,8.661616663903141e-07
fvw,5210600,8.654229028943492e-07
ukv,5207779,8.649543660638374e-07
jlo,5206979,8.648214949314696e-07
gld,5203888,8.643081140937837e-07
sfp,5203501,8.642438376835009e-07
emx,5201589,8.639262756771419e-07
ekj,5200992,8.638271205946124e-07
pbm,5198602,8.634301680866637e-07
mtl,5196425,8.63068592517708e-07
aoe,5194485,8.627463800217161e-07
jso,5192439,8.624065621006855e-07
bbd,5191344,8.622246947382572e-07
ybc,5187144,8.615271212933264e-07
ynr,5184529,8.610927987793993e-07
avf,5183303,8.608891737690457e-07
dpf,5180576,8.60436249296587e-07
ufs,5179225,8.602118631718009e-07
ssz,5177392,8.599074221897633e-07
jto,5176623,8.597796998137748e-07
mkt,5175032,8.595154523492784e-07
pbx,5173361,8.592379177715452e-07
jpr,5169251,8.585552923290059e-07
vgc,5164181,8.577132215276251e-07
zzn,5159191,8.568844378394812e-07
nbh,5156204,8.56388330249003e-07
rdx,5151949,8.55681621913722e-07
khc,5151346,8.555814702976998e-07
nhm,5151030,8.555289862004146e-07
vtc,5147986,8.550234115417552e-07
mdg,5146293,8.547422230078819e-07
kgb,5140033,8.537025063971041e-07
wlc,5135542,8.529566010777746e-07
ovb,5129749,8.519944479905165e-07
qsi,5128066,8.517149203457979e-07
iht,5128051,8.517124290120659e-07
ikw,5124784,8.511698165252591e-07
yaq,5123532,8.509618732031035e-07
czk,5123304,8.509240049303787e-07
gnv,5123025,8.508776661229654e-07
lhc,5121800,8.506742072015273e-07
krb,5120317,8.504278973399006e-07
jdi,5119232,8.502476908666267e-07
nkk,5119165,8.502365629092909e-07
mxc,5118195,8.500754566612951e-07
zyo,5117237,8.499163434802846e-07
mtt,5117175,8.499060459675262e-07
qwi,5112349,8.491045008615176e-07
aeh,5109372,8.48610054160194e-07
txr,5109001,8.485484351725586e-07
xcc,5108983,8.485454455720802e-07
fdy,5106934,8.482051293843033e-07
kds,5105417,8.47953172499551e-07
dng,5101300,8.472693844346033e-07
ydl,5100974,8.472152394481635e-07
nfy,5098320,8.467744394665334e-07
gdy,5098223,8.467583288417338e-07
amq,5097983,8.467184675020235e-07
ocz,5091557,8.456511801312794e-07
ucb,5088666,8.451710170766854e-07
gcp,5086952,8.448863406755874e-07
brb,5086428,8.447993100838865e-07
zzs,5085274,8.446076434754461e-07
ttx,5084833,8.445343982637283e-07
jpl,5084135,8.444184682007375e-07
ylr,5078039,8.43405990172095e-07
mxi,5076799,8.43200039916925e-07
dfg,5076471,8.431455627526542e-07
vdh,5073032,8.425743829723883e-07
iyi,5072808,8.425371790553253e-07
avb,5071110,8.422551600768747e-07
tnz,5069166,8.41932283225221e-07
lkv,5068392,8.418037304046553e-07
tzf,5066880,8.415526039644801e-07
vpi,5064587,8.411717620813311e-07
hld,5064132,8.410961916247969e-07
mhy,5063035,8.409139920845376e-07
xni,5057552,8.400033265610721e-07
ydm,5057110,8.399299152604389e-07
fek,5056466,8.398229539988828e-07
lgd,5052675,8.39193310920375e-07
rmk,5052651,8.39189324786404e-07
srr,5049021,8.385864220232852e-07
mgd,5045503,8.38002121218698e-07
fpt,5041141,8.372776413694628e-07
osz,5035819,8.363937161613863e-07
xig,5029437,8.353337367029224e-07
scx,5025211,8.346318449461896e-07
cmr,5024896,8.345795269378198e-07
xmb,5024182,8.344609394521816e-07
sxl,5023479,8.343441789446134e-07
sqm,5018309,8.334854992516868e-07
lcg,5017585,8.333652508768939e-07
zyp,5012738,8.325602179036607e-07
ikd,5012491,8.325191939415422e-07
gcn,5003238,8.309823732067935e-07
ccy,5002444,8.308504986079185e-07
dnf,4999632,8.303834565776458e-07
wcv,4994989,8.296123057431664e-07
rbh,4993777,8.294110059776292e-07
kzo,4990826,8.289208775881076e-07
gtl,4988504,8.285352191264102e-07
cww,4986444,8.281930759605631e-07
tgg,4985438,8.280259905116108e-07
bjp,4985234,8.279921083728569e-07
tlf,4983705,8.27738158421119e-07
ncj,4982355,8.275139383852484e-07
tzh,4979918,8.271091796982731e-07
fyl,4979616,8.270590208458043e-07
cft,4979326,8.27010855060321e-07
aqe,4975993,8.264572807050938e-07
fny,4970247,8.255029337968624e-07
igv,4968473,8.252082920608368e-07
eix,4967305,8.250143002075799e-07
ylb,4964206,8.244995906585702e-07
abj,4960239,8.238407159309416e-07
igk,4957846,8.234432651562465e-07
rpw,4952003,8.224728076232154e-07
yts,4949595,8.220728655147885e-07
rwt,4948718,8.219272055359303e-07
wij,4945488,8.213907383389955e-07
vdg,4941887,8.20792652154425e-07
dml,4940078,8.204921973063585e-07
vye,4937995,8.201462340954558e-07
mnp,4937283,8.200279787876486e-07
xtk,4935401,8.197153994487534e-07
gpt,4935238,8.196883269555334e-07
qme,4931883,8.191310986441661e-07
pdm,4931740,8.191073479292554e-07
rvm,4931527,8.190719709902625e-07
zzm,4931426,8.19055196009801e-07
lgm,4928131,8.185079330333613e-07
sxn,4921954,8.174820018025667e-07
ozp,4921807,8.174575867319941e-07
dvm,4919642,8.170980042300238e-07
vnd,4914625,8.162647361411625e-07
yxa,4914111,8.161793664386162e-07
gtx,4913736,8.161170830953188e-07
mdh,4912097,8.158448633628803e-07
hzm,4909020,8.153338077700108e-07
tbt,4907354,8.150571036368549e-07
fxf,4905558,8.147588079446894e-07
nlb,4904277,8.145460480439854e-07
nln,4900458,8.139117544758448e-07
dpk,4896857,8.133136682912744e-07
ygm,4895529,8.130931022115439e-07
boj,4890665,8.122852457267479e-07
gpx,4890163,8.122018690911872e-07
cbt,4887419,8.117461211071657e-07
fcm,4884825,8.113152864604632e-07
jja,4879291,8.103961504023092e-07
cyk,4877756,8.101412039170786e-07
hlm,4876987,8.1001348154109e-07
pws,4874568,8.09611712454593e-07
vva,4874085,8.09531491508426e-07
xix,4872467,8.092627596432122e-07
rfg,4869576,8.087825965886182e-07
uok,4868570,8.086155111396657e-07
rxa,4868510,8.086055458047381e-07
jth,4865092,8.080378538916968e-07
nzf,4862535,8.076131645348664e-07
xgu,4861211,8.073932628107977e-07
twy,4860461,8.072686961242029e-07
xms,4857838,8.068330448989521e-07
ycb,4851394,8.057627679277298e-07
ivd,4851209,8.057320414783697e-07
ybb,4844851,8.046760481538769e-07
mdw,4844127,8.04555799779084e-07
gxi,4844051,8.045431770215091e-07
mnr,4841091,8.040515538317484e-07
eqa,4832681,8.026547460527323e-07
fgf,4830594,8.023081184861678e-07
qso,4827294,8.017600250651508e-07
iyu,4825430,8.014504353267339e-07
crr,4825115,8.013981173183641e-07
uzh,4824294,8.012617583187717e-07
hix,4824046,8.012205682677377e-07
dmn,4823017,8.010496627737296e-07
tlr,4822480,8.009604730261278e-07
ifj,4817873,8.001953013926049e-07
xou,4816498,7.999669291338478e-07
wll,4815457,7.997940305728543e-07
yrr,4813574,7.994812851450436e-07
rzy,4813352,7.994444134058116e-07
nxc,4807494,7.984714645390486e-07
wyr,4799769,7.971884276671224e-07
oyv,4799125,7.970814664055663e-07
dbv,4798935,7.97049909511629e-07
sxf,4797212,7.967637383102919e-07
bkb,4796385,7.966263827772067e-07
gmg,4796377,7.96625054065883e-07
hax,4795160,7.964229238557686e-07
dgh,4794630,7.96334896730575e-07
rwm,4792422,7.959681724052399e-07
slw,4790433,7.956378215523906e-07
tuh,4788096,7.952496717569613e-07
sfd,4787377,7.951302538267457e-07
ggm,4781888,7.942185917697874e-07
wps,4780597,7.940041709799288e-07
pyv,4779282,7.937857640560994e-07
fpd,4778997,7.937384287151934e-07
zdo,4777947,7.935640353539607e-07
zzw,4777573,7.935019180995788e-07
buh,4773195,7.927747808276961e-07
xpx,4770426,7.923148806207882e-07
djr,4770403,7.923110605757326e-07
vyp,4770208,7.92278673237218e-07
zyn,4769983,7.922413032312396e-07
lnp,4769265,7.921220513899395e-07
gcm,4769193,7.921100929880264e-07
yvs,4766882,7.91726261504399e-07
vdu,4765395,7.914792872871104e-07
xai,4763795,7.912135450223748e-07
lxm,4763596,7.911804933281984e-07
czy,4762383,7.909790274737458e-07
nvc,4757812,7.902198350411795e-07
xgl,4756997,7.900844725750799e-07
ccw,4755914,7.899045982796369e-07
txi,4752524,7.893415568562285e-07
jnm,4751757,7.892141666580709e-07
fdd,4749848,7.888971029184583e-07
tnb,4747770,7.88551970152133e-07
xip,4744662,7.880357658028844e-07
nmh,4744467,7.880033784643697e-07
tgb,4740570,7.873561299608232e-07
zph,4740522,7.873481576928812e-07
ydj,4740424,7.87331880979166e-07
zgr,4740211,7.872965040401732e-07
wdy,4738243,7.869696410545484e-07
ovm,4734937,7.864205511000386e-07
rpk,4734595,7.863637486909515e-07
vsg,4731084,7.857806105087724e-07
uur,4730756,7.857261333445016e-07
tbd,4725942,7.849265813054786e-07
rgj,4725905,7.849204360156066e-07
hdb,4724952,7.847621532791735e-07
tzd,4724481,7.846839253999919e-07
ewx,4723616,7.845402584881194e-07
hlb,4723596,7.845369367098101e-07
glb,4721469,7.841836655866274e-07
fgp,4716618,7.833779682577323e-07
hrb,4715361,7.831691944909994e-07
ffk,4712375,7.826732529894368e-07
djt,4712095,7.826267480931081e-07
rzu,4710590,7.823767842753412e-07
tjr,4710022,7.8228244577136e-07
cmw,4710005,7.822796222597973e-07
yxm,4708653,7.820550700460957e-07
nvm,4708223,7.81983651812448e-07
tgh,4698130,7.803073163887132e-07
ezw,4697344,7.801767705011619e-07
kml,4696249,7.799949031387335e-07
dkk,4691116,7.791423687356789e-07
ytt,4691029,7.791279190000338e-07
rcj,4684603,7.780606316292898e-07
tks,4682785,7.77758681980984e-07
mcw,4676434,7.767038512788995e-07
lnf,4675897,7.766146615312975e-07
yry,4674532,7.763879501616951e-07
kwy,4674238,7.763391200205499e-07
cgp,4672184,7.759979733881956e-07
pxa,4670933,7.757901961549555e-07
zmu,4668697,7.754188213399877e-07
htx,4667827,7.752743239835378e-07
wdm,4667063,7.751474320521265e-07
ymf,4665148,7.748293717790212e-07
kuo,4664846,7.747792129265524e-07
ycp,4664428,7.747097877598902e-07
kyk,4663991,7.746372069038343e-07
ezg,4661877,7.742860949365525e-07
jwi,4661176,7.741696666068153e-07
dgd,4653542,7.729017438261958e-07
hcv,4652089,7.726604166320328e-07
oyk,4650910,7.724645978007059e-07
pgb,4650178,7.723430207145894e-07
sry,4649572,7.722423708318208e-07
ozs,4649504,7.722310767855695e-07
gyj,4647427,7.718861101081597e-07
hmf,4638165,7.70347794573172e-07
kcs,4636392,7.700533189260619e-07
ybm,4627494,7.685754597563014e-07
yoy,4625782,7.682911155330343e-07
btv,4625277,7.682072406307272e-07
nlr,4624674,7.68107089014705e-07
yck,4620342,7.673875918329336e-07
ggk,4613037,7.661743123055004e-07
bcg,4612176,7.660313097492896e-07
pnb,4611213,7.658713661237019e-07
jic,4607144,7.651955503266963e-07
jrc,4604097,7.646894774012907e-07
btn,4602927,7.644951533702028e-07
fsq,4602724,7.644614373203644e-07
xmf,4599023,7.63846742244248e-07
vbn,4597324,7.63564557176882e-07
lnm,4597143,7.635344950831838e-07
jke,4597052,7.635193809918769e-07
pko,4595212,7.632137773874311e-07
gug,4593779,7.629757719715773e-07
gpf,4593630,7.629510247231738e-07
jpy,4593135,7.628688107100213e-07
cgm,4592923,7.628335998599439e-07
jge,4592646,7.627875932303615e-07
rdz,4591937,7.626698361893006e-07
nvt,4591136,7.625367989680174e-07
dzu,4590195,7.623805092985697e-07
ozl,4589865,7.623256999564681e-07
xlr,4589239,7.622217282953903e-07
ihs,4589019,7.621851887339891e-07
rrb,4588385,7.620798883615876e-07
zxx,4587892,7.619980065262661e-07
gbb,4584368,7.61412709188186e-07
pgd,4580467,7.607647963289777e-07
jiz,4578928,7.605091854880852e-07
hbs,4577277,7.602349726886612e-07
tgz,4575426,7.599275421061454e-07
rxe,4574937,7.598463246264855e-07
nlv,4573444,7.595983538757042e-07
fcb,4573395,7.595902155188467e-07
fws,4573355,7.595835719622283e-07
mxs,4570795,7.591583843386515e-07
yxe,4570342,7.590831460599481e-07
ivm,4569051,7.588687252700897e-07
wrc,4564572,7.581248130177457e-07
bmy,4564566,7.58123816484253e-07
vph,4560268,7.574099663256071e-07
hyv,4557383,7.569307998045059e-07
dcg,4557346,7.569246545146338e-07
cgt,4556800,7.568339699667928e-07
vpc,4555423,7.566052655302049e-07
lsz,4554735,7.564909963563685e-07
txf,4554486,7.564496402164191e-07
egk,4552974,7.56198513776244e-07
uhn,4551223,7.559076920852741e-07
ruy,4547716,7.553252182587569e-07
koy,4547078,7.552192535306936e-07
kui,4543197,7.545746624497944e-07
sjs,4539125,7.538983483860425e-07
eqd,4537165,7.535728141117415e-07
fxs,4536579,7.534754860072821e-07
dux,4535238,7.532527607716506e-07
jwa,4534191,7.530788656771643e-07
ggn,4534020,7.530504644726207e-07
rvr,4531495,7.52631089961085e-07
nhb,4527811,7.520192183965314e-07
pxb,4523362,7.512802888116512e-07
nvr,4522788,7.511849537741773e-07
hll,4522632,7.511590439033656e-07
exz,4520896,7.508707135461275e-07
ltj,4519876,7.507013028523586e-07
ozn,4515663,7.500015702515269e-07
ocg,4514300,7.497751910597553e-07
lji,4512400,7.494596221203819e-07
rxc,4512155,7.494189303360942e-07
ufd,4504455,7.481400456870544e-07
ifv,4503812,7.480332505144139e-07
qha,4503325,7.47952365212585e-07
wdc,4502751,7.478570301751111e-07
ifk,4500721,7.475198696767279e-07
wrd,4494501,7.464867966225685e-07
okj,4493925,7.463911294072638e-07
fku,4490560,7.458322402067419e-07
idq,4489266,7.45617321150137e-07
dmv,4481543,7.443346164560417e-07
mxp,4478847,7.438868407399623e-07
wyg,4478746,7.438700657595009e-07
oej,4470403,7.424843859378206e-07
qai,4470125,7.424382132193228e-07
wdt,4463372,7.413166147732234e-07
vrm,4461523,7.410095163685383e-07
emq,4458956,7.405831661225533e-07
dfb,4458563,7.405178931787776e-07
diq,4454881,7.39906353792055e-07
tuw,4452631,7.395326537322706e-07
xyn,4451279,7.393081015185691e-07
nuv,4447124,7.38618002074834e-07
xyw,4445479,7.383447858089028e-07
gzx,4445408,7.383329934959052e-07
mxa,4441083,7.376146589365419e-07
oae,4439905,7.374190061941304e-07
tff,4437562,7.370298598652083e-07
vhi,4437231,7.369748844341911e-07
djd,4432404,7.361731732392671e-07
iik,4431318,7.359928006770779e-07
wdl,4429739,7.35730546279567e-07
azb,4428956,7.356004986587621e-07
vtp,4426833,7.352478918912411e-07
bcv,4425383,7.350070629638245e-07
aow,4425015,7.349459422429353e-07
rpv,4422413,7.345137788849092e-07
syx,4422393,7.345104571066e-07
twd,4421436,7.343515100145051e-07
jep,4420739,7.342357460404297e-07
kbd,4419666,7.340575326341414e-07
wpd,4418535,7.338696860707565e-07
xee,4416602,7.335486361971728e-07
apx,4416179,7.334783805859334e-07
nmf,4413701,7.330668122534242e-07
bpd,4404429,7.315268358292818e-07
xdm,4397940,7.304490848568638e-07
qdo,4397832,7.304311472539941e-07
vhd,4395653,7.300692395072075e-07
fgs,4395149,7.299855306938157e-07
ajr,4393657,7.297377260319499e-07
spk,4393494,7.2971065353873e-07
jsi,4389396,7.29030021163176e-07
nlg,4387185,7.286627985710947e-07
ivf,4386215,7.285016923230987e-07
gmm,4385579,7.283960597728663e-07
xxu,4384396,7.281995765858776e-07
jpo,4383389,7.280323250480096e-07
hgt,4383116,7.279869827740891e-07
zbr,4381935,7.277908317649311e-07
fln,4378362,7.271973960699936e-07
pgh,4378006,7.2713826841609e-07
mwm,4377054,7.269801517685724e-07
xei,4376607,7.269059100233618e-07
blt,4376348,7.268628929942578e-07
ruo,4375432,7.267107555476967e-07
szt,4375073,7.266511296270467e-07
gik,4372068,7.261520324360902e-07
tpy,4369148,7.256670528029479e-07
hct,4368013,7.254785418839012e-07
xyr,4367637,7.254160924516883e-07
ayx,4367471,7.25388521691722e-07
flr,4366846,7.252847161195597e-07
koj,4365978,7.251405509409406e-07
ipx,4365538,7.250674718181383e-07
mwc,4364181,7.248420891598595e-07
frg,4359962,7.241413600255351e-07
lrw,4359680,7.240945229513753e-07
rmj,4359114,7.240005166252252e-07
lpj,4357960,7.238088500167847e-07
krt,4355972,7.234786652528508e-07
yjr,4355943,7.234738486743024e-07
ktm,4355638,7.234231915550872e-07
zyk,4355424,7.233876485271789e-07
hrr,4355253,7.233592473226353e-07
ucp,4353733,7.231067921711365e-07
lrh,4353712,7.231033043039119e-07
xxe,4353353,7.230436783832618e-07
oay,4352669,7.229300735650874e-07
zga,4351953,7.228111539016183e-07
svt,4351280,7.226993760615139e-07
cff,4350459,7.225630170619215e-07
qia,4350016,7.224894396723728e-07
clm,4346279,7.218687653952999e-07
sij,4342961,7.213176823738046e-07
mji,4340398,7.208919964834814e-07
iiu,4337347,7.203852592024138e-07
vmu,4336719,7.202809553635051e-07
swu,4334027,7.198338440030876e-07
txe,4332008,7.194985104827744e-07
tkg,4331670,7.194423724293491e-07
cmh,4331293,7.193797569082207e-07
vgn,4329079,7.190120360493929e-07
kmm,4327272,7.187119133791573e-07
jiw,4326738,7.186232218983017e-07
ggd,4325553,7.184264065334819e-07
tuu,4323809,7.181367474649202e-07
ccv,4322487,7.179171779186825e-07
jhe,4322327,7.178906036922089e-07
fdv,4321882,7.178166941248294e-07
ovw,4319729,7.174591046898446e-07
wdw,4319624,7.174416653537213e-07
pmv,4317568,7.171001865435362e-07
fgc,4316950,7.169975435937821e-07
jom,4315407,7.167412683972278e-07
pxp,4314904,7.166577256727516e-07
yks,4310637,7.15949024270485e-07
psq,4307339,7.154012630272989e-07
rrf,4307235,7.153839897800911e-07
gfs,4307230,7.153831593355137e-07
bbf,4305119,7.150325456349783e-07
swb,4301803,7.14481794791314e-07
hmv,4300474,7.14261062622668e-07
eoy,4297600,7.137837230796367e-07
mfp,4297087,7.136985194660059e-07
tkl,4295053,7.133606946119609e-07
guz,4291099,7.127039790402332e-07
pny,4288273,7.122346117651441e-07
lhs,4285510,7.117757080917289e-07
wut,4280420,7.10930315512039e-07
ycg,4280172,7.10889125461005e-07
woj,4278782,7.106582618685161e-07
vrb,4277315,7.104146094295366e-07
hgp,4276488,7.102772538964515e-07
mza,4274120,7.098839553446429e-07
izp,4271548,7.094567746540805e-07
efv,4267514,7.087867719691161e-07
nvl,4265426,7.084399783136362e-07
zae,4264379,7.082660832191498e-07
uzo,4261931,7.078594975541045e-07
tjp,4260912,7.076902529492511e-07
kgg,4259031,7.073778396992713e-07
qas,4258429,7.072778541721646e-07
sgf,4258266,7.072507816789447e-07
nrg,4258091,7.072217161187392e-07
cpf,4254463,7.066191455334514e-07
uws,4252528,7.062977634820369e-07
wum,4252335,7.062657083213531e-07
dpy,4251876,7.061894735091572e-07
vbi,4250505,7.059617656060619e-07
ajs,4249965,7.058720775917136e-07
mhp,4249207,7.057461821937952e-07
cnb,4248473,7.056242729298478e-07
skk,4248314,7.055978647922897e-07
nbd,4247766,7.055068480666178e-07
gdc,4247719,7.054990418875912e-07
vcp,4243826,7.048524577397065e-07
evx,4242957,7.04708126472172e-07
lxe,4240850,7.043581771272985e-07
hji,4240091,7.042321156404645e-07
svb,4237804,7.038522702908081e-07
rbf,4234897,7.033694498135668e-07
weq,4230322,7.026095930253386e-07
mtf,4225106,7.017432732423008e-07
ruw,4224640,7.016658758076966e-07
yky,4220991,7.010598173551841e-07
vtw,4219821,7.008654933240962e-07
kbk,4219410,7.007972307798423e-07
grn,4219298,7.007786288213108e-07
xtx,4218602,7.006630309361508e-07
mxd,4216433,7.003027840785187e-07
gjr,4215375,7.001270620059624e-07
hnv,4213302,6.997827596842145e-07
hmd,4212343,6.996234804142886e-07
xlt,4211580,6.994967545717928e-07
crw,4210117,6.992537664884752e-07
ikp,4209247,6.991092691320253e-07
dtf,4208067,6.989132842117828e-07
cgd,4204050,6.982461050383812e-07
csx,4203761,6.981981053418133e-07
ygb,4202202,6.979391727226117e-07
jfk,4201735,6.97861609199092e-07
rjp,4198784,6.973714808095703e-07
wko,4196929,6.970633858713926e-07
abk,4194178,6.966064752649629e-07
zja,4193435,6.964830712007764e-07
jta,4193243,6.964511821290082e-07
kxt,4192529,6.963325946433699e-07
clk,4190518,6.959985898343804e-07
pfs,4189455,6.958220373172467e-07
upq,4188404,6.956474778670986e-07
xxr,4187653,6.955227450915884e-07
vtt,4186107,6.952659716282877e-07
uio,4183053,6.947587360804738e-07
pgf,4180663,6.943617835725251e-07
rwl,4179036,6.94091556907072e-07
pxx,4177747,6.938774682950445e-07
jbr,4176881,6.937336352942564e-07
nvh,4170800,6.92723648599346e-07
dfx,4170787,6.92721489443445e-07
